family_id	gene	final_status	n	total_n	prop
OG0000024	AL2G17830	F	2	18	0.1111111111111111
OG0000024	AL2G17830	P	11	18	0.6111111111111112
OG0000024	AL2G17830	U	4	18	0.2222222222222222
OG0000024	AL625U10020	A	43	43	1.0
OG0000024	AL6G33840	P	4	22	0.18181818181818182
OG0000024	AL6G33840	U	18	22	0.8181818181818182
OG0000024	AL7G39090	P	22	22	1.0
OG0000024	AL7G46780	A	3	15	0.2
OG0000024	AL7G46780	P	9	15	0.6
OG0000024	AL7G46780	U	3	15	0.2
OG0000024	AL8G21620	F	12	30	0.4
OG0000024	AL8G21620	P	16	30	0.5333333333333333
OG0000024	AL8G21620	U	2	30	0.06666666666666667
OG0000024	AL8G21640	A	8	61	0.13114754098360656
OG0000024	AL8G21640	F	8	61	0.13114754098360656
OG0000024	AL8G21640	P	28	61	0.45901639344262296
OG0000024	AL8G21640	U	17	61	0.2786885245901639
OG0000027	AL3G33760	F	2	21	0.09523809523809523
OG0000027	AL3G33760	P	7	21	0.3333333333333333
OG0000027	AL3G33760	U	12	21	0.5714285714285714
OG0000027	AL3G33770	A	4	22	0.18181818181818182
OG0000027	AL3G33770	F	2	22	0.09090909090909091
OG0000027	AL3G33770	P	5	22	0.22727272727272727
OG0000027	AL3G33770	U	11	22	0.5
OG0000027	AL3G33780	P	1	22	0.045454545454545456
OG0000027	AL3G33780	U	21	22	0.9545454545454546
OG0000027	AL3G33790	A	2	21	0.09523809523809523
OG0000027	AL3G33790	P	1	21	0.047619047619047616
OG0000027	AL3G33790	U	18	21	0.8571428571428571
OG0000027	AL3G33800	P	3	21	0.14285714285714285
OG0000027	AL3G33800	U	18	21	0.8571428571428571
OG0000027	AL3G33810	P	15	22	0.6818181818181818
OG0000027	AL3G33810	U	7	22	0.3181818181818182
OG0000027	AL3G33830	F	2	20	0.1
OG0000027	AL3G33830	P	11	20	0.55
OG0000027	AL3G33830	U	7	20	0.35
OG0000027	AL3G34900	P	1	22	0.045454545454545456
OG0000027	AL3G34900	U	21	22	0.9545454545454546
OG0000027	AL3G42780	F	1	22	0.045454545454545456
OG0000027	AL3G42780	P	12	22	0.5454545454545454
OG0000027	AL3G42780	U	9	22	0.4090909090909091
OG0000027	AL4G20490	F	2	22	0.09090909090909091
OG0000027	AL4G20490	P	2	22	0.09090909090909091
OG0000027	AL4G20490	U	18	22	0.8181818181818182
OG0000027	AL7G40280	P	18	18	1.0
OG0000027	AL7G40290	P	18	18	1.0
OG0000027	AL8G20150	P	1	7	0.14285714285714285
OG0000027	AL8G20150	U	6	7	0.8571428571428571
OG0000029	AL1G45230	F	1	20	0.05
OG0000029	AL1G45230	P	6	20	0.3
OG0000029	AL1G45230	U	13	20	0.65
OG0000029	AL1G45270	F	1	18	0.05555555555555555
OG0000029	AL1G45270	P	14	18	0.7777777777777778
OG0000029	AL1G45270	U	3	18	0.16666666666666666
OG0000029	AL1G45280	F	4	17	0.23529411764705882
OG0000029	AL1G45280	P	13	17	0.7647058823529411
OG0000029	AL1G45290	P	6	11	0.5454545454545454
OG0000029	AL1G45290	U	5	11	0.45454545454545453
OG0000029	AL1G45300	F	1	23	0.043478260869565216
OG0000029	AL1G45300	P	8	23	0.34782608695652173
OG0000029	AL1G45300	U	14	23	0.6086956521739131
OG0000029	AL1G45350	P	22	22	1.0
OG0000029	AL1G45470	F	1	17	0.058823529411764705
OG0000029	AL1G45470	P	3	17	0.17647058823529413
OG0000029	AL1G45470	U	13	17	0.7647058823529411
OG0000029	AL1G45480	P	2	21	0.09523809523809523
OG0000029	AL1G45480	U	19	21	0.9047619047619048
OG0000029	AL1G45490	F	1	21	0.047619047619047616
OG0000029	AL1G45490	P	3	21	0.14285714285714285
OG0000029	AL1G45490	U	17	21	0.8095238095238095
OG0000029	AL1G45510	F	1	20	0.05
OG0000029	AL1G45510	P	3	20	0.15
OG0000029	AL1G45510	U	16	20	0.8
OG0000029	AL1G45520	P	7	12	0.5833333333333334
OG0000029	AL1G45520	U	5	12	0.4166666666666667
OG0000029	AL1G45530	A	20	20	1.0
OG0000029	AL1G45540	F	4	18	0.2222222222222222
OG0000029	AL1G45540	P	3	18	0.16666666666666666
OG0000029	AL1G45540	U	11	18	0.6111111111111112
OG0000029	AL1G45550	P	3	10	0.3
OG0000029	AL1G45550	U	7	10	0.7
OG0000029	AL1G45560	F	5	10	0.5
OG0000029	AL1G45560	P	2	10	0.2
OG0000029	AL1G45560	U	3	10	0.3
OG0000029	AL1G45570	F	8	23	0.34782608695652173
OG0000029	AL1G45570	P	11	23	0.4782608695652174
OG0000029	AL1G45570	U	4	23	0.17391304347826086
OG0000029	AL1G45580	F	6	21	0.2857142857142857
OG0000029	AL1G45580	P	11	21	0.5238095238095238
OG0000029	AL1G45580	U	4	21	0.19047619047619047
OG0000029	AL1G45590	F	8	12	0.6666666666666666
OG0000029	AL1G45590	P	2	12	0.16666666666666666
OG0000029	AL1G45590	U	2	12	0.16666666666666666
OG0000029	AL1G45600	U	4	4	1.0
OG0000029	AL1G45610	F	1	22	0.045454545454545456
OG0000029	AL1G45610	P	14	22	0.6363636363636364
OG0000029	AL1G45610	U	7	22	0.3181818181818182
OG0000029	AL1G46260	P	6	21	0.2857142857142857
OG0000029	AL1G46260	U	15	21	0.7142857142857143
OG0000029	AL1G46270	A	2	22	0.09090909090909091
OG0000029	AL1G46270	P	6	22	0.2727272727272727
OG0000029	AL1G46270	U	14	22	0.6363636363636364
OG0000029	AL1G46280	P	13	22	0.5909090909090909
OG0000029	AL1G46280	U	9	22	0.4090909090909091
OG0000029	AL2G25510	F	1	14	0.07142857142857142
OG0000029	AL2G25510	P	7	14	0.5
OG0000029	AL2G25510	U	6	14	0.42857142857142855
OG0000029	AL3G45420	P	9	21	0.42857142857142855
OG0000029	AL3G45420	U	12	21	0.5714285714285714
OG0000029	AL4G14910	A	2	15	0.13333333333333333
OG0000029	AL4G14910	F	6	15	0.4
OG0000029	AL4G14910	P	4	15	0.26666666666666666
OG0000029	AL4G14910	U	3	15	0.2
OG0000029	AL4G14930	A	1	21	0.047619047619047616
OG0000029	AL4G14930	P	20	21	0.9523809523809523
OG0000029	AL4G35160	P	22	22	1.0
OG0000029	AL5G23680	P	1	22	0.045454545454545456
OG0000029	AL5G23680	U	21	22	0.9545454545454546
OG0000029	AL5G38280	U	21	21	1.0
OG0000029	AL5G39160	P	4	24	0.16666666666666666
OG0000029	AL5G39160	U	20	24	0.8333333333333334
OG0000029	AL5G39170	F	1	22	0.045454545454545456
OG0000029	AL5G39170	P	1	22	0.045454545454545456
OG0000029	AL5G39170	U	20	22	0.9090909090909091
OG0000029	AL6G43880	P	17	21	0.8095238095238095
OG0000029	AL6G43880	U	4	21	0.19047619047619047
OG0000029	AL756U10010	A	11	21	0.5238095238095238
OG0000029	AL756U10010	P	4	21	0.19047619047619047
OG0000029	AL756U10010	U	6	21	0.2857142857142857
OG0000030	AL2G33070	P	22	22	1.0
OG0000030	AL3G21810	P	2	22	0.09090909090909091
OG0000030	AL3G21810	U	20	22	0.9090909090909091
OG0000030	AL3G23890	P	20	20	1.0
OG0000030	AL3G23900	P	22	22	1.0
OG0000030	AL4G12560	F	3	22	0.13636363636363635
OG0000030	AL4G12560	P	13	22	0.5909090909090909
OG0000030	AL4G12560	U	6	22	0.2727272727272727
OG0000030	AL4G12610	P	21	22	0.9545454545454546
OG0000030	AL4G12610	U	1	22	0.045454545454545456
OG0000030	AL4G12620	A	2	25	0.08
OG0000030	AL4G12620	F	1	25	0.04
OG0000030	AL4G12620	P	4	25	0.16
OG0000030	AL4G12620	U	18	25	0.72
OG0000030	AL4G12630	F	1	22	0.045454545454545456
OG0000030	AL4G12630	P	11	22	0.5
OG0000030	AL4G12630	U	10	22	0.45454545454545453
OG0000030	AL4G12640	F	3	21	0.14285714285714285
OG0000030	AL4G12640	P	8	21	0.38095238095238093
OG0000030	AL4G12640	U	10	21	0.47619047619047616
OG0000030	AL4G12650	A	1	22	0.045454545454545456
OG0000030	AL4G12650	P	4	22	0.18181818181818182
OG0000030	AL4G12650	U	17	22	0.7727272727272727
OG0000030	AL4G12670	F	2	24	0.08333333333333333
OG0000030	AL4G12670	P	10	24	0.4166666666666667
OG0000030	AL4G12670	U	12	24	0.5
OG0000038	AL7G45050	P	18	18	1.0
OG0000038	AL7G46370	P	18	19	0.9473684210526315
OG0000038	AL7G46370	U	1	19	0.05263157894736842
OG0000039	AL5G25540	P	22	22	1.0
OG0000039	AL5G25550	P	21	21	1.0
OG0000039	AL5G25590	P	22	22	1.0
OG0000039	AL5G25610	P	21	21	1.0
OG0000039	AL5G25630	P	22	22	1.0
OG0000039	AL5G25640	P	22	22	1.0
OG0000039	AL5G25650	P	22	22	1.0
OG0000039	AL5G25660	P	22	22	1.0
OG0000039	AL5G25670	P	29	29	1.0
OG0000039	AL5G25690	P	23	23	1.0
OG0000039	AL7G52904	P	21	21	1.0
OG0000039	AL7G52952	P	21	21	1.0
OG0000039	AL7G52980	P	23	23	1.0
OG0000039	AL8G36070	P	22	22	1.0
OG0000039	AL8G36080	P	35	35	1.0
OG0000039	AL8G36090	P	14	14	1.0
OG0000040	AL236U10020	P	3	21	0.14285714285714285
OG0000040	AL236U10020	U	18	21	0.8571428571428571
OG0000040	AL2G24370	U	1	1	1.0
OG0000040	AL3G40910	P	4	21	0.19047619047619047
OG0000040	AL3G40910	U	17	21	0.8095238095238095
OG0000040	AL628U10010	P	5	30	0.16666666666666666
OG0000040	AL628U10010	U	25	30	0.8333333333333334
OG0000040	AL6G19150	P	5	20	0.25
OG0000040	AL6G19150	U	15	20	0.75
OG0000040	AL8G27430	A	1	22	0.045454545454545456
OG0000040	AL8G27430	F	1	22	0.045454545454545456
OG0000040	AL8G27430	P	2	22	0.09090909090909091
OG0000040	AL8G27430	U	18	22	0.8181818181818182
OG0000040	AL8G27440	F	1	22	0.045454545454545456
OG0000040	AL8G27440	P	4	22	0.18181818181818182
OG0000040	AL8G27440	U	17	22	0.7727272727272727
OG0000040	AL8G28780	U	18	18	1.0
OG0000040	AL8G29750	F	1	18	0.05555555555555555
OG0000040	AL8G29750	P	2	18	0.1111111111111111
OG0000040	AL8G29750	U	15	18	0.8333333333333334
OG0000040	AL8G29760	P	2	18	0.1111111111111111
OG0000040	AL8G29760	U	16	18	0.8888888888888888
OG0000040	AL8G29780	F	9	20	0.45
OG0000040	AL8G29780	P	2	20	0.1
OG0000040	AL8G29780	U	9	20	0.45
OG0000040	AL8G29920	P	1	4	0.25
OG0000040	AL8G29920	U	3	4	0.75
OG0000040	AL8G29950	F	5	22	0.22727272727272727
OG0000040	AL8G29950	U	17	22	0.7727272727272727
OG0000040	AL8G30820	A	1	21	0.047619047619047616
OG0000040	AL8G30820	F	1	21	0.047619047619047616
OG0000040	AL8G30820	P	11	21	0.5238095238095238
OG0000040	AL8G30820	U	8	21	0.38095238095238093
OG0000042	AL2G24580	P	4	4	1.0
OG0000042	AL2G24590	F	22	22	1.0
OG0000042	AL2G24600	P	22	22	1.0
OG0000042	AL7G46770	F	2	22	0.09090909090909091
OG0000042	AL7G46770	P	16	22	0.7272727272727273
OG0000042	AL7G46770	U	4	22	0.18181818181818182
OG0000042	AL7G46830	P	5	5	1.0
OG0000042	AL7G46840	P	4	4	1.0
OG0000042	AL7G46850	F	2	19	0.10526315789473684
OG0000042	AL7G46850	P	4	19	0.21052631578947367
OG0000042	AL7G46850	U	13	19	0.6842105263157895
OG0000042	AL7G46860	F	27	31	0.8709677419354839
OG0000042	AL7G46860	P	4	31	0.12903225806451613
OG0000042	AL7G46870	A	12	19	0.631578947368421
OG0000042	AL7G46870	F	4	19	0.21052631578947367
OG0000042	AL7G46870	P	3	19	0.15789473684210525
OG0000042	AL7G46880	F	1	16	0.0625
OG0000042	AL7G46880	P	12	16	0.75
OG0000042	AL7G46880	U	3	16	0.1875
OG0000042	AL7G47450	A	1	20	0.05
OG0000042	AL7G47450	P	19	20	0.95
OG0000042	AL7G49470	A	15	34	0.4411764705882353
OG0000042	AL7G49470	F	1	34	0.029411764705882353
OG0000042	AL7G49470	P	17	34	0.5
OG0000042	AL7G49470	U	1	34	0.029411764705882353
OG0000042	AL7G52890	P	12	12	1.0
OG0000042	AL7G53030	P	22	22	1.0
OG0000042	AL7G53060	P	22	22	1.0
OG0000042	AL7G53090	P	22	22	1.0
OG0000042	AL7G53100	P	20	20	1.0
OG0000042	AL7G53110	P	21	21	1.0
OG0000042	AL8G39760	F	1	22	0.045454545454545456
OG0000042	AL8G39760	P	3	22	0.13636363636363635
OG0000042	AL8G39760	U	18	22	0.8181818181818182
OG0000045	AL1G46390	P	1	21	0.047619047619047616
OG0000045	AL1G46390	U	20	21	0.9523809523809523
OG0000045	AL1G47590	A	22	22	1.0
OG0000045	AL1G51920	A	36	36	1.0
OG0000045	AL1G64730	A	15	22	0.6818181818181818
OG0000045	AL1G64730	F	7	22	0.3181818181818182
OG0000045	AL5G18740	A	21	21	1.0
OG0000046	AL1G66000	P	8	22	0.36363636363636365
OG0000046	AL1G66000	U	14	22	0.6363636363636364
OG0000046	AL2G13390	P	3	21	0.14285714285714285
OG0000046	AL2G13390	U	18	21	0.8571428571428571
OG0000046	AL2G13790	F	3	21	0.14285714285714285
OG0000046	AL2G13790	P	2	21	0.09523809523809523
OG0000046	AL2G13790	U	16	21	0.7619047619047619
OG0000046	AL2G13820	F	2	22	0.09090909090909091
OG0000046	AL2G13820	U	20	22	0.9090909090909091
