family_id	assembly	assembly_short	scaffold	gene	copy	copy_rank	copy_id	copy_header	copy_fasta	ref_fasta	step2_status	step2_strand	step2_alignment_score	exo_score	exo_frameshift_ops	exo_strand	exon_count	predicted_cds_len	predicted_protein_len	ref_cds_len	ref_protein_len	protein_len_ratio	internal_stop_count	has_terminal_stop	starts_with_M	frameshift_like_gap_runs	prot_matches	prot_mismatches	prot_gap_columns	prot_percent_identity	prot_ref_coverage	prot_qry_coverage	prot_aligned_columns	structural_status	structural_reason	final_status	final_reason	protein_divergence	divergence_robust_z	popgen_dataset
OG0000007	KN006_v1	KN006_v1	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_KN006_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2294.0	939.0	0.0	-	1.0	555.0	185.0	564.0	188.0	0.984	0.0	True	False	0.0	181.0	2.0	7.0	98.907	100.0	100.0	190.0	U0	structurally_intact	U	reference_like_intact	1.0930000000000035	-0.899059146341466	A+F+P+U
OG0000007	MN47_mabs_v3	MN47_mabs_v3	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_MN47_mabs_v3_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2408.0	926.0	0.0	-	1.0	555.0	185.0	564.0	188.0	0.984	0.0	True	False	0.0	179.0	4.0	7.0	97.814	100.0	100.0	190.0	U0	structurally_intact	U	reference_like_intact	2.186000000000007	0.0	A+F+P+U
OG0000007	MN47_v4	MN47_v4	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_MN47_v4_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2408.0	926.0	0.0	-	1.0	555.0	185.0	564.0	188.0	0.984	0.0	True	False	0.0	179.0	4.0	7.0	97.814	100.0	100.0	190.0	U0	structurally_intact	U	reference_like_intact	2.186000000000007	0.0	A+F+P+U
OG0000007	Nla	Nla	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_Nla_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2191.0	817.0	0.0	-	1.0	567.0	189.0	564.0	188.0	1.0053	0.0	True	False	0.0	171.0	11.0	13.0	93.956	100.0	100.0	195.0	U0	structurally_intact	F	divergence_outlier_rz_gt_3.0	6.043999999999997	3.173440243902429	A+F+P+U
OG0000007	NT1_v2	NT1_v2	scaffold_3	AL3G16620	1		1	AL3G16620_NT1_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2412.0	940.0	0.0	-	1.0	555.0	185.0	564.0	188.0	0.984	0.0	True	False	0.0	181.0	2.0	7.0	98.907	100.0	100.0	190.0	U0	structurally_intact	U	reference_like_intact	1.0930000000000035	-0.899059146341466	A+F+P+U
OG0000007	NT12_v2	NT12_v2	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_NT12_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2403.0	914.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	180.0	3.0	8.0	98.361	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	-0.4499408536585457	A+F+P+U
OG0000007	NT8_v2_fix	NT8_v2_fix	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_NT8_v2_fix_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2396.0	909.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	179.0	4.0	8.0	97.814	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	2.186000000000007	0.0	A+F+P+U
OG0000007	NT9_v2	NT9_v2	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_NT9_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2397.0	914.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	180.0	3.0	8.0	98.361	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	-0.4499408536585457	A+F+P+U
OG0000007	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL3G16620	1		1	AL3G16620_PU6_v3_fin_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	1332.0	696.0	0.0	-	1.0	441.0	147.0	564.0	188.0	0.7819	0.0	True	False	3.0	138.0	6.0	47.0	95.833	100.0	100.0	191.0	P	frameshift_like_indel	P	frameshift_like_indel			A+F+P+U
OG0000007	TE11_v2	TE11_v2	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_TE11_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2318.0	914.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	180.0	3.0	8.0	98.361	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	-0.4499408536585457	A+F+P+U
OG0000007	TE4_v1	TE4_v1	scaffold_3_RagTag:1-25320414	AL3G16620	1		1	AL3G16620_TE4_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2318.0	914.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	180.0	3.0	8.0	98.361	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	-0.4499408536585457	A+F+P+U
OG0000007	TE8_v1	TE8_v1	scaffold_3_RagTag:1-26654334	AL3G16620	1		1	AL3G16620_TE8_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2318.0	914.0	0.0	-	1.0	558.0	186.0	564.0	188.0	0.9894	0.0	True	False	0.0	180.0	3.0	8.0	98.361	100.0	100.0	191.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	-0.4499408536585457	A+F+P+U
OG0000007	WS1_v2_s	WS1_v2_s	scaffold_3_RagTag	AL3G16620	1		1	AL3G16620_WS1_v2_s_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000007_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000007.fasta	ok	+	2232.0	917.0	0.0	-	1.0	549.0	183.0	564.0	188.0	0.9734	0.0	True	False	0.0	179.0	3.0	7.0	98.352	100.0	100.0	189.0	U0	structurally_intact	U	reference_like_intact	1.647999999999996	-0.4425378048780575	A+F+P+U
OG0000009	73_3a	73_3a	scaffold_2_RagTag	AL1G65610	1		1	AL1G65610_73_3a_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	3422.0	1659.0	0.0	+	1.0	987.0	329.0	1275.0	425.0	0.7741	0.0	False	True	0.0	328.0	1.0	96.0	99.696	100.0	100.0	425.0	U0	structurally_intact	F	protein_length_shift	0.304000000000002	-1.011750000000008	A+F+P+U
OG0000009	73_3a	73_3a	scaffold_4_RagTag	AL4G20070	1		1	AL4G20070_73_3a_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3547.0	1464.0	0.0	-	1.0	861.0	287.0	1215.0	405.0	0.7086	0.0	False	False	0.0	282.0	5.0	118.0	98.258	100.0	100.0	405.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G15900	1		1	AL5G15900_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2245.0	1003.0	0.0	+	3.0	666.0	222.0	1458.0	486.0	0.4568	0.0	True	False	0.0	201.0	21.0	264.0	90.541	100.0	100.0	486.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G15910	1		1	AL5G15910_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3062.0	1886.0	0.0	+	3.0	1308.0	436.0	1335.0	445.0	0.9798	0.0	False	False	0.0	377.0	58.0	11.0	86.667	100.0	100.0	446.0	U0	structurally_intact	F	protein_identity_below_90.0	13.332999999999998	0.1652939135077423	A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G28540	1		1	AL5G28540_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2982.0	1938.0	0.0	+	3.0	1308.0	436.0	1338.0	446.0	0.9776	0.0	True	False	0.0	381.0	55.0	10.0	87.385	100.0	100.0	446.0	U0	structurally_intact	F	protein_identity_below_90.0	12.614999999999997	0.6744999999999999	A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G28950	1		1	AL5G28950_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3784.0	2241.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	437.0	7.0	5.0	98.423	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	1.5769999999999982	-0.7145288655631788	A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G30872	1		1	AL5G30872_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2858.0	1350.0	0.0	-	1.0	777.0	259.0	1200.0	400.0	0.6475	0.0	False	True	0.0	258.0	1.0	141.0	99.614	100.0	100.0	400.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL5G31970	1		1	AL5G31970_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3651.0	1418.0	0.0	-	1.0	852.0	284.0	1314.0	438.0	0.6484	0.0	False	True	0.0	282.0	2.0	154.0	99.296	100.0	100.0	438.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_6_RagTag	AL6G44330	1		1	AL6G44330_73_3a_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2964.0	313.0	1.0	-	1.0	230.0	76.0	432.0	144.0	0.5278	5.0	False	False	1.0	52.0	24.0	68.0	68.421	100.0	100.0	144.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_7_RagTag	AL7G26600	1		1	AL7G26600_73_3a_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3404.0	1254.0	0.0	-	1.0	828.0	276.0	1257.0	419.0	0.6587	0.0	False	True	0.0	253.0	23.0	143.0	91.667	100.0	100.0	419.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_7_RagTag	AL7G51940	1		1	AL7G51940_73_3a_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	3455.0	2010.0	0.0	-	4.0	1254.0	418.0	1254.0	418.0	1.0	6.0	False	False	0.0	263.0	7.0	296.0	97.407	100.0	100.0	566.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_5_RagTag	AL7G51960	1		1	AL7G51960_73_3a_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	4459.0							1533.0	511.0													A	no_cds_recovered	A	no_cds_recovered			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_7_RagTag	AL7G52000	1		1	AL7G52000_73_3a_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	2983.0	1737.0	1.0	-	3.0	1162.0	387.0	1185.0	395.0	0.9797	28.0	False	False	1.0	71.0	294.0	52.0	19.452	100.0	100.0	417.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_7_RagTag	AL7G52020	1		1	AL7G52020_73_3a_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	2850.0	1955.0	0.0	-	3.0	1176.0	392.0	1176.0	392.0	1.0	1.0	False	False	0.0	266.0	9.0	234.0	96.727	100.0	100.0	509.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G17190	1		1	AL8G17190_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3739.0	1374.0	0.0	-	1.0	843.0	281.0	1074.0	358.0	0.7849	26.0	False	False	0.0	279.0	2.0	77.0	99.288	100.0	100.0	358.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G32200	1		1	AL8G32200_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3167.0	898.0	0.0	-	1.0	585.0	195.0	1023.0	341.0	0.5718	0.0	False	True	0.0	181.0	14.0	146.0	92.821	100.0	100.0	341.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G32500	1		1	AL8G32500_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	9255.0	1588.0	0.0	+	5.0	1110.0	370.0	1113.0	371.0	0.9973	0.0	True	True	2.0	332.0	38.0	1.0	89.73	100.0	100.0	371.0	P	frameshift_like_indel	P	frameshift_like_indel			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G32520	1		1	AL8G32520_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3397.0	1098.0	0.0	+	3.0	1188.0	396.0	1203.0	401.0	0.9875	1.0	False	False	7.0	254.0	140.0	9.0	64.467	100.0	100.0	403.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G40480	1		1	AL8G40480_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2517.0	755.0	0.0	-	1.0	846.0	282.0	1218.0	406.0	0.6946	28.0	False	False	5.0	197.0	79.0	136.0	71.377	100.0	100.0	412.0	P	internal_stop	P	internal_stop			A+F+P+U
OG0000009	73_3a	73_3a	scaffold_8_RagTag	AL8G41770	1		1	AL8G41770_73_3a_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3089.0	2143.0	0.0	-	1.0	1233.0	411.0	1233.0	411.0	1.0	0.0	True	True	0.0	407.0	4.0	0.0	99.027	100.0	100.0	411.0	U0	structurally_intact	U	reference_like_intact	0.972999999999999	1.348999999999961	A+F+P+U
OG0000009	AL08_v2_f	AL08_v2_f	scaffold_2_RagTag	AL1G65610	1		1	AL1G65610_AL08_v2_f_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	3477.0	1646.0	0.0	+	1.0	987.0	329.0	1275.0	425.0	0.7741	0.0	False	True	0.0	325.0	4.0	96.0	98.784	100.0	100.0	425.0	U0	structurally_intact	F	protein_length_shift	1.215999999999994	0.0	A+F+P+U
OG0000009	AL08_v2_f	AL08_v2_f	scaffold_4_RagTag	AL4G20070	1		1	AL4G20070_AL08_v2_f_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3235.0	1186.0	0.0	-	1.0	864.0	288.0	1215.0	405.0	0.7111	0.0	False	False	0.0	239.0	47.0	121.0	83.566	100.0	100.0	407.0	P	severely_truncated	P	severely_truncated			A+F+P+U
OG0000009	AL08_v2_f	AL08_v2_f	scaffold_5_RagTag	AL5G15910	1		1	AL5G15910_AL08_v2_f_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3044.0	1893.0	0.0	+	3.0	1308.0	436.0	1335.0	445.0	0.9798	0.0	False	False	0.0	379.0	56.0	11.0	87.126	100.0	100.0	446.0	U0	structurally_intact	F	protein_identity_below_90.0	12.873999999999995	0.0	A+F+P+U
OG0000009	AL08_v2_f	AL08_v2_f	scaffold_5_RagTag	AL5G28540	1		1	AL5G28540_AL08_v2_f_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2992.0	1933.0	0.0	+	3.0	1308.0	436.0	1338.0	446.0	0.9776	0.0	True	False	0.0	381.0	55.0	10.0	87.385	100.0	100.0	446.0	U0	structurally_intact	F	protein_identity_below_90.0	12.614999999999997	0.6744999999999999	A+F+P+U
