family_id	assembly	assembly_short	scaffold	gene	copy	copy_rank	copy_id	copy_header	copy_fasta	ref_fasta	step2_status	step2_strand	step2_alignment_score	exo_score	exo_frameshift_ops	exo_strand	exon_count	predicted_cds_len	predicted_protein_len	ref_cds_len	ref_protein_len	protein_len_ratio	internal_stop_count	has_terminal_stop	starts_with_M	frameshift_like_gap_runs	prot_matches	prot_mismatches	prot_gap_columns	prot_percent_identity	prot_ref_coverage	prot_qry_coverage	prot_aligned_columns	structural_status	structural_reason	final_status	final_reason	protein_divergence	divergence_robust_z	popgen_dataset
OG0000009	ALR	ALR	scaffold_5	AL5G28950	1		1	AL5G28950_ALR_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3779.0	2245.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	438.0	6.0	5.0	98.649	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	1.350999999999999	-0.8376108195397627	U
OG0000009	ALR	ALR	scaffold_5	AL7G51940	1		1	AL7G51940_ALR_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3558.0	1940.0	0.0	+	3.0	1254.0	418.0	1254.0	418.0	1.0	0.0	True	True	0.0	386.0	32.0	0.0	92.344	100.0	100.0	418.0	U0	structurally_intact	U	reference_like_intact	7.656000000000006		U
OG0000009	ALR	ALR	scaffold_5	AL7G52020	1		1	AL7G52020_ALR_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	2826.0	1940.0	0.0	+	3.0	1173.0	391.0	1176.0	392.0	0.9974	0.0	True	True	0.0	379.0	12.0	1.0	96.931	100.0	100.0	392.0	U0	structurally_intact	U	reference_like_intact	3.0690000000000026		U
OG0000009	ALR	ALR	scaffold_8	AL8G32500	1		1	AL8G32500_ALR_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	9924.0	1771.0	0.0	+	5.0	1113.0	371.0	1113.0	371.0	1.0	0.0	True	True	0.0	362.0	9.0	0.0	97.574	100.0	100.0	371.0	U0	structurally_intact	U	reference_like_intact	2.426000000000002		U
OG0000009	ALR	ALR	scaffold_8	AL8G41770	1		1	AL8G41770_ALR_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	3107.0	2146.0	0.0	+	1.0	1233.0	411.0	1233.0	411.0	1.0	0.0	True	True	0.0	408.0	3.0	0.0	99.27	100.0	100.0	411.0	U0	structurally_intact	U	reference_like_intact	0.730000000000004	0.6745	U
OG0000009	BAM12_v2	BAM12_v2	scaffold_5_RagTag	AL5G28950	1		1	AL5G28950_BAM12_v2_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3627.0	2180.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	425.0	19.0	5.0	95.721	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	4.278999999999996	0.7570084779975769	U
OG0000009	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL8G32500	1		1	AL8G32500_BAM12_v2_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	8316.0	1771.0	0.0	+	5.0	1113.0	371.0	1113.0	371.0	1.0	0.0	True	True	0.0	362.0	9.0	0.0	97.574	100.0	100.0	371.0	U0	structurally_intact	U	reference_like_intact	2.426000000000002		U
OG0000009	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G15910	1		1	AL5G15910_BOR_v1_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3512.0	2169.0	0.0	+	3.0	1320.0	440.0	1335.0	445.0	0.9888	0.0	False	False	0.0	424.0	16.0	5.0	96.364	100.0	100.0	445.0	U0	structurally_intact	U	reference_like_intact	3.635999999999996	-3.32676508275493	U
OG0000009	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G28950	1		1	AL5G28950_BOR_v1_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3779.0	2253.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	440.0	4.0	5.0	99.099	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	0.9009999999999962	-1.082685506661282	U
OG0000009	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G41770	1		1	AL8G41770_BOR_v1_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	-	3098.0	2148.0	0.0	+	1.0	1233.0	411.0	1233.0	411.0	1.0	0.0	True	True	0.0	409.0	2.0	0.0	99.513	100.0	100.0	411.0	U0	structurally_intact	U	reference_like_intact	0.4869999999999947	0.0	U
OG0000009	F1-14	F1-14	scaffold_5_RagTag	AL5G15910	1		1	AL5G15910_F1-14_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3426.0	2174.0	0.0	+	3.0	1320.0	440.0	1335.0	445.0	0.9888	0.0	False	False	0.0	425.0	15.0	5.0	96.591	100.0	100.0	445.0	U0	structurally_intact	U	reference_like_intact	3.409000000000006	-3.4085117458622403	U
OG0000009	F1-14	F1-14	scaffold_5_RagTag	AL5G28950	1		1	AL5G28950_F1-14_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3751.0	2252.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	438.0	6.0	5.0	98.649	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	1.350999999999999	-0.8376108195397627	U
OG0000009	KN003hexa_v0	KN003hexa_v0	scaffold_5_RagTag	AL5G28540	1		1	AL5G28540_KN003hexa_v0_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3990.0	2251.0	0.0	+	3.0	1323.0	441.0	1338.0	446.0	0.9888	0.0	True	False	0.0	438.0	3.0	5.0	99.32	100.0	100.0	446.0	U0	structurally_intact	U	reference_like_intact	0.6800000000000068	-16.86396949891108	U
OG0000009	KN003hexa_v0	KN003hexa_v0	scaffold_5_RagTag	AL5G28950	1		1	AL5G28950_KN003hexa_v0_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3813.0	2244.0	0.0	+	3.0	1332.0	444.0	1347.0	449.0	0.9889	0.0	True	False	0.0	438.0	6.0	5.0	98.649	100.0	100.0	449.0	U0	structurally_intact	U	reference_like_intact	1.350999999999999	-0.8376108195397627	U
OG0000009	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G32500	1		1	AL8G32500_KN003hexa_v0_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	10082.0	1802.0	0.0	+	5.0	1113.0	371.0	1113.0	371.0	1.0	0.0	True	True	0.0	367.0	4.0	0.0	98.922	100.0	100.0	371.0	U0	structurally_intact	U	reference_like_intact	1.078000000000003		U
OG0000009	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G41770	1		1	AL8G41770_KN003hexa_v0_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000009_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000009.fasta	ok	+	3092.0	2154.0	0.0	-	1.0	1233.0	411.0	1233.0	411.0	1.0	0.0	True	True	0.0	409.0	2.0	0.0	99.513	100.0	100.0	411.0	U0	structurally_intact	U	reference_like_intact	0.4869999999999947	0.0	U
