family_id	gene	n_total_copies	n_P	n_F	n_U	n_A	prop_P	prop_F	prop_U	prop_A	assemblies_observed	assemblies_with_P	assemblies_with_F	assemblies_with_U	assemblies_with_A
OG0000009	AT5G38565	134	134	0	0	0	1.0	0.0	0.0	0.0	134	134	0	0	0
OG0000009	AT5G38570	134	134	0	0	0	1.0	0.0	0.0	0.0	134	134	0	0	0
OG0000009	AT5G38580	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000009	AT5G38590	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000009	AT5G56690	131	38	31	62	0	0.2900763358778626	0.2366412213740458	0.4732824427480916	0.0	131	38	31	62	0
OG0000009	AT5G56700	136	40	0	96	0	0.29411764705882354	0.0	0.7058823529411765	0.0	136	40	0	96	0
OG0000009	AT5G60610	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000012	AT1G31370	34	0	0	0	34	0.0	0.0	0.0	1.0	34	0	0	0	34
OG0000012	AT1G31380	53	53	0	0	0	1.0	0.0	0.0	0.0	53	53	0	0	0
OG0000012	AT1G31390	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT1G31400	259	259	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT2G01790	134	134	0	0	0	1.0	0.0	0.0	0.0	134	134	0	0	0
OG0000012	AT2G05400	132	14	0	118	0	0.10606060606060606	0.0	0.8939393939393939	0.0	132	14	0	118	0
OG0000012	AT2G05410	281	163	1	117	0	0.5800711743772242	0.0035587188612099642	0.41637010676156583	0.0	136	135	1	115	0
OG0000012	AT2G05420	132	105	8	19	0	0.7954545454545454	0.06060606060606061	0.14393939393939395	0.0	132	105	8	19	0
OG0000012	AT3G27040	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G44790	124	20	52	52	0	0.16129032258064516	0.41935483870967744	0.41935483870967744	0.0	124	20	52	52	0
OG0000012	AT3G44800	129	26	0	103	0	0.20155038759689922	0.0	0.7984496124031008	0.0	128	26	0	103	0
OG0000012	AT3G44805	177	177	0	0	0	1.0	0.0	0.0	0.0	126	126	0	0	0
OG0000012	AT3G58200	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58210	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58220	352	352	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58250	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58260	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58270	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58290	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58340	139	139	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58350	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58360	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58370	276	276	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58400	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58410	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000012	AT3G58420	131	97	0	0	34	0.7404580152671756	0.0	0.0	0.2595419847328244	131	97	0	0	34
OG0000015	AT1G29005	124	0	0	0	124	0.0	0.0	0.0	1.0	124	0	0	0	124
OG0000015	AT1G33710	36	1	0	35	0	0.027777777777777776	0.0	0.9722222222222222	0.0	36	1	0	35	0
OG0000015	AT1G34440	136	0	0	0	136	0.0	0.0	0.0	1.0	136	0	0	0	136
OG0000015	AT1G40390	134	70	0	0	64	0.5223880597014925	0.0	0.0	0.47761194029850745	134	70	0	0	64
OG0000015	AT1G43730	133	19	8	106	0	0.14285714285714285	0.06015037593984962	0.7969924812030075	0.0	133	19	8	106	0
OG0000015	AT1G43760	134	62	5	67	0	0.4626865671641791	0.03731343283582089	0.5	0.0	134	62	5	67	0
OG0000015	AT1G44941	129	123	0	6	0	0.9534883720930233	0.0	0.046511627906976744	0.0	129	123	0	6	0
OG0000015	AT1G50080	130	3	0	127	0	0.023076923076923078	0.0	0.9769230769230769	0.0	130	3	0	127	0
OG0000015	AT1G60720	88	62	0	26	0	0.7045454545454546	0.0	0.29545454545454547	0.0	88	62	0	26	0
OG0000015	AT2G02520	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000015	AT2G19146	136	0	0	0	136	0.0	0.0	0.0	1.0	136	0	0	0	136
OG0000015	AT3G25720	119	0	0	0	119	0.0	0.0	0.0	1.0	119	0	0	0	119
OG0000015	AT3G25727	136	0	0	0	136	0.0	0.0	0.0	1.0	136	0	0	0	136
OG0000015	AT3G27590	136	0	0	0	136	0.0	0.0	0.0	1.0	136	0	0	0	136
OG0000015	AT4G04650	94	0	0	0	94	0.0	0.0	0.0	1.0	94	0	0	0	94
OG0000015	AT4G05095	105	0	0	105	0	0.0	0.0	1.0	0.0	105	0	0	105	0
OG0000015	AT4G10613	44	12	1	31	0	0.2727272727272727	0.022727272727272728	0.7045454545454546	0.0	44	12	1	31	0
OG0000015	AT5G11565	132	132	0	0	0	1.0	0.0	0.0	0.0	132	132	0	0	0
OG0000015	AT5G16486	68	6	15	47	0	0.08823529411764706	0.22058823529411764	0.6911764705882353	0.0	68	6	15	47	0
OG0000015	AT5G28615	128	0	0	0	128	0.0	0.0	0.0	1.0	128	0	0	0	128
OG0000016	AT1G06580	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000016	AT1G12300	136	2	8	126	0	0.014705882352941176	0.058823529411764705	0.9264705882352942	0.0	136	2	8	126	0
OG0000016	AT1G12620	272	39	115	118	0	0.14338235294117646	0.4227941176470588	0.4338235294117647	0.0	136	37	115	118	0
OG0000016	AT1G12700	135	16	57	62	0	0.11851851851851852	0.4222222222222222	0.45925925925925926	0.0	135	16	57	62	0
OG0000016	AT1G12775	154	33	24	97	0	0.21428571428571427	0.15584415584415584	0.6298701298701299	0.0	136	28	24	97	0
OG0000016	AT1G62590	136	3	14	119	0	0.022058823529411766	0.10294117647058823	0.875	0.0	136	3	14	119	0
OG0000016	AT1G62670	159	38	19	102	0	0.2389937106918239	0.11949685534591195	0.6415094339622641	0.0	136	38	19	102	0
OG0000016	AT1G62680	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000016	AT1G62720	136	0	21	115	0	0.0	0.15441176470588236	0.8455882352941176	0.0	136	0	21	115	0
OG0000016	AT1G62910	218	163	45	10	0	0.7477064220183486	0.20642201834862386	0.045871559633027525	0.0	136	118	42	10	0
OG0000016	AT1G62914	282	277	5	0	0	0.9822695035460993	0.01773049645390071	0.0	0.0	136	136	5	0	0
OG0000016	AT1G62930	367	128	138	101	0	0.34877384196185285	0.3760217983651226	0.27520435967302453	0.0	136	93	111	100	0
OG0000016	AT1G63070	135	101	4	30	0	0.7481481481481481	0.02962962962962963	0.2222222222222222	0.0	134	101	4	30	0
OG0000016	AT1G63080	142	31	19	92	0	0.21830985915492956	0.13380281690140844	0.647887323943662	0.0	132	28	19	92	0
OG0000016	AT1G63130	276	59	95	122	0	0.213768115942029	0.3442028985507246	0.4420289855072464	0.0	136	49	80	122	0
OG0000016	AT1G63150	117	8	34	75	0	0.06837606837606838	0.2905982905982906	0.6410256410256411	0.0	112	8	34	75	0
OG0000016	AT1G63330	251	62	22	167	0	0.24701195219123506	0.08764940239043825	0.6653386454183267	0.0	136	51	22	133	0
OG0000016	AT1G63400	333	135	181	17	0	0.40540540540540543	0.5435435435435435	0.05105105105105105	0.0	136	92	134	17	0
OG0000016	AT1G64583	136	1	6	129	0	0.007352941176470588	0.04411764705882353	0.9485294117647058	0.0	136	1	6	129	0
OG0000016	AT3G16710	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000016	AT3G22470	136	12	1	123	0	0.08823529411764706	0.007352941176470588	0.9044117647058824	0.0	136	12	1	123	0
OG0000016	AT4G26800	136	0	35	101	0	0.0	0.25735294117647056	0.7426470588235294	0.0	136	0	35	101	0
OG0000016	AT5G16640	136	0	46	90	0	0.0	0.3382352941176471	0.6617647058823529	0.0	136	0	46	90	0
OG0000016	AT5G41170	136	2	21	113	0	0.014705882352941176	0.15441176470588236	0.8308823529411765	0.0	136	2	21	113	0
OG0000022	AT1G58310	135	5	45	85	0	0.037037037037037035	0.3333333333333333	0.6296296296296297	0.0	135	5	45	85	0
OG0000022	AT3G03030	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000022	AT3G03040	136	43	0	93	0	0.3161764705882353	0.0	0.6838235294117647	0.0	136	43	0	93	0
OG0000022	AT3G49150	136	12	53	71	0	0.08823529411764706	0.3897058823529412	0.5220588235294118	0.0	136	12	53	71	0
OG0000022	AT3G58900	135	34	0	101	0	0.2518518518518518	0.0	0.7481481481481481	0.0	135	34	0	101	0
OG0000022	AT3G59160	128	19	0	109	0	0.1484375	0.0	0.8515625	0.0	128	19	0	109	0
OG0000022	AT3G59170	136	36	4	96	0	0.2647058823529412	0.029411764705882353	0.7058823529411765	0.0	136	36	4	96	0
OG0000022	AT3G59180	136	27	8	101	0	0.19852941176470587	0.058823529411764705	0.7426470588235294	0.0	136	27	8	101	0
OG0000022	AT3G59190	136	29	1	106	0	0.21323529411764705	0.007352941176470588	0.7794117647058824	0.0	136	29	1	106	0
OG0000022	AT3G59200	136	12	0	124	0	0.08823529411764706	0.0	0.9117647058823529	0.0	136	12	0	124	0
OG0000022	AT3G59210	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000022	AT3G59230	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000022	AT3G59240	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000022	AT3G59250	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000022	AT4G14096	136	7	11	118	0	0.051470588235294115	0.08088235294117647	0.8676470588235294	0.0	136	7	11	118	0
OG0000022	AT4G14103	130	33	0	97	0	0.25384615384615383	0.0	0.7461538461538462	0.0	130	33	0	97	0
OG0000024	AT1G10920	132	0	0	0	132	0.0	0.0	0.0	1.0	132	0	0	0	132
OG0000024	AT1G53350	136	5	40	91	0	0.03676470588235294	0.29411764705882354	0.6691176470588235	0.0	136	5	40	91	0
OG0000024	AT1G58390	127	127	0	0	0	1.0	0.0	0.0	0.0	127	127	0	0	0
OG0000024	AT1G58400	63	63	0	0	0	1.0	0.0	0.0	0.0	63	63	0	0	0
OG0000024	AT1G58410	71	71	0	0	0	1.0	0.0	0.0	0.0	71	71	0	0	0
OG0000024	AT1G58602	83	64	4	10	5	0.7710843373493976	0.04819277108433735	0.12048192771084337	0.060240963855421686	83	64	4	10	5
OG0000024	AT1G58807	137	100	7	30	0	0.7299270072992701	0.051094890510948905	0.21897810218978103	0.0	114	85	7	29	0
OG0000024	AT1G58848	218	123	4	5	86	0.5642201834862385	0.01834862385321101	0.022935779816513763	0.3944954128440367	127	103	4	5	72
OG0000024	AT1G59124	10	7	0	2	1	0.7	0.0	0.2	0.1	8	7	0	2	1
OG0000024	AT1G59218	141	132	4	5	0	0.9361702127659575	0.028368794326241134	0.03546099290780142	0.0	112	107	4	5	0
OG0000024	AT1G59620	136	126	0	10	0	0.9264705882352942	0.0	0.07352941176470588	0.0	136	126	0	10	0
OG0000024	AT1G59780	123	71	0	0	52	0.5772357723577236	0.0	0.0	0.42276422764227645	123	71	0	0	52
OG0000024	AT4G16095	136	69	0	67	0	0.5073529411764706	0.0	0.49264705882352944	0.0	136	69	0	67	0
OG0000024	AT5G35450	120	48	14	58	0	0.4	0.11666666666666667	0.48333333333333334	0.0	119	47	14	58	0
OG0000024	AT5G43470	196	196	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000024	AT5G48620	304	221	1	82	0	0.7269736842105263	0.003289473684210526	0.26973684210526316	0.0	136	136	1	82	0
OG0000027	AT1G28430	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000027	AT2G05180	135	25	24	86	0	0.18518518518518517	0.17777777777777778	0.6370370370370371	0.0	135	25	24	86	0
OG0000027	AT2G14100	40	40	0	0	0	1.0	0.0	0.0	0.0	40	40	0	0	0
OG0000027	AT2G27000	79	1	0	78	0	0.012658227848101266	0.0	0.9873417721518988	0.0	79	1	0	78	0
OG0000027	AT2G27010	116	116	0	0	0	1.0	0.0	0.0	0.0	116	116	0	0	0
OG0000027	AT3G20080	135	3	4	128	0	0.022222222222222223	0.02962962962962963	0.9481481481481482	0.0	135	3	4	128	0
OG0000027	AT3G20090	136	13	0	123	0	0.09558823529411764	0.0	0.9044117647058824	0.0	136	13	0	123	0
OG0000027	AT3G20100	136	1	35	100	0	0.007352941176470588	0.25735294117647056	0.7352941176470589	0.0	136	1	35	100	0
OG0000027	AT3G20110	136	9	2	125	0	0.0661764705882353	0.014705882352941176	0.9191176470588235	0.0	136	9	2	125	0
OG0000027	AT3G20120	134	9	8	117	0	0.06716417910447761	0.05970149253731343	0.8731343283582089	0.0	134	9	8	117	0
OG0000027	AT3G20130	132	13	0	119	0	0.09848484848484848	0.0	0.9015151515151515	0.0	132	13	0	119	0
OG0000027	AT3G20140	132	2	0	130	0	0.015151515151515152	0.0	0.9848484848484849	0.0	132	2	0	130	0
OG0000027	AT3G20935	136	1	3	129	3	0.007352941176470588	0.022058823529411766	0.9485294117647058	0.022058823529411766	136	1	3	129	3
OG0000027	AT3G20940	265	64	83	118	0	0.24150943396226415	0.3132075471698113	0.44528301886792454	0.0	136	61	83	118	0
OG0000027	AT3G20950	184	6	38	113	27	0.03260869565217391	0.20652173913043478	0.6141304347826086	0.14673913043478262	136	6	36	113	27
OG0000027	AT3G20960	136	5	25	106	0	0.03676470588235294	0.18382352941176472	0.7794117647058824	0.0	136	5	25	106	0
OG0000027	AT3G32047	40	2	0	38	0	0.05	0.0	0.95	0.0	40	2	0	38	0
OG0000027	AT4G15330	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000027	AT4G15350	132	12	0	120	0	0.09090909090909091	0.0	0.9090909090909091	0.0	132	12	0	120	0
OG0000027	AT4G15360	133	133	0	0	0	1.0	0.0	0.0	0.0	133	133	0	0	0
OG0000027	AT4G15380	135	3	0	132	0	0.022222222222222223	0.0	0.9777777777777777	0.0	135	3	0	132	0
OG0000027	AT5G42580	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000027	AT5G47990	128	1	3	124	0	0.0078125	0.0234375	0.96875	0.0	128	1	3	124	0
OG0000029	AT1G30920	134	31	0	103	0	0.23134328358208955	0.0	0.7686567164179104	0.0	134	31	0	103	0
OG0000029	AT1G30930	131	131	0	0	0	1.0	0.0	0.0	0.0	131	131	0	0	0
OG0000029	AT1G31080	115	44	3	68	0	0.3826086956521739	0.02608695652173913	0.591304347826087	0.0	115	44	3	68	0
OG0000029	AT1G31090	117	43	0	74	0	0.36752136752136755	0.0	0.6324786324786325	0.0	117	43	0	74	0
OG0000029	AT1G67130	128	128	0	0	0	1.0	0.0	0.0	0.0	128	128	0	0	0
OG0000029	AT3G56890	134	4	0	130	0	0.029850746268656716	0.0	0.9701492537313433	0.0	134	4	0	130	0
OG0000029	AT3G57580	134	10	31	93	0	0.07462686567164178	0.23134328358208955	0.6940298507462687	0.0	134	10	31	93	0
OG0000029	AT3G57590	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000029	AT5G38810	136	110	0	25	1	0.8088235294117647	0.0	0.18382352941176472	0.007352941176470588	136	110	0	25	1
OG0000029	AT5G42430	135	28	2	105	0	0.2074074074074074	0.014814814814814815	0.7777777777777778	0.0	135	28	2	105	0
OG0000030	AT1G33540	133	133	0	0	0	1.0	0.0	0.0	0.0	133	133	0	0	0
OG0000030	AT1G73270	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT1G73280	263	263	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000030	AT1G73290	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT1G73300	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT1G73310	262	262	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT2G22920	136	5	15	116	0	0.03676470588235294	0.11029411764705882	0.8529411764705882	0.0	136	5	15	116	0
OG0000030	AT2G22970	137	3	26	108	0	0.021897810218978103	0.1897810218978102	0.7883211678832117	0.0	136	3	26	108	0
OG0000030	AT2G22980	136	5	0	131	0	0.03676470588235294	0.0	0.9632352941176471	0.0	136	5	0	131	0
OG0000030	AT2G22990	136	2	0	134	0	0.014705882352941176	0.0	0.9852941176470589	0.0	136	2	0	134	0
OG0000030	AT2G23000	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000030	AT2G23010	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000030	AT3G10450	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000030	AT3G12203	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT3G12220	207	207	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT3G12230	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000030	AT3G12240	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000030	AT5G36180	272	48	2	126	96	0.17647058823529413	0.007352941176470588	0.4632352941176471	0.35294117647058826	136	46	2	126	96
OG0000038	AT2G22440	136	49	11	76	0	0.3602941176470588	0.08088235294117647	0.5588235294117647	0.0	136	49	11	76	0
OG0000039	AT3G46650	136	75	10	51	0	0.5514705882352942	0.07352941176470588	0.375	0.0	136	75	10	51	0
OG0000039	AT3G46660	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT3G46670	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT3G46680	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT3G46690	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT3G46700	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000039	AT3G46720	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT5G37950	16	11	0	5	0	0.6875	0.0	0.3125	0.0	16	11	0	5	0
OG0000039	AT5G38010	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000039	AT5G38040	136	12	0	124	0	0.08823529411764706	0.0	0.9117647058823529	0.0	136	12	0	124	0
OG0000039	AT5G59580	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000039	AT5G59590	137	137	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000040	AT3G43170	128	0	0	0	128	0.0	0.0	0.0	1.0	128	0	0	0	128
OG0000040	AT3G43970	62	0	0	0	62	0.0	0.0	0.0	1.0	62	0	0	0	62
OG0000040	AT5G52930	136	41	0	95	0	0.3014705882352941	0.0	0.6985294117647058	0.0	136	41	0	95	0
OG0000040	AT5G52940	136	58	0	78	0	0.4264705882352941	0.0	0.5735294117647058	0.0	136	58	0	78	0
OG0000040	AT5G53230	136	8	0	128	0	0.058823529411764705	0.0	0.9411764705882353	0.0	136	8	0	128	0
OG0000040	AT5G54320	135	135	0	0	0	1.0	0.0	0.0	0.0	135	135	0	0	0
OG0000040	AT5G54330	136	5	0	131	0	0.03676470588235294	0.0	0.9632352941176471	0.0	136	5	0	131	0
OG0000040	AT5G54420	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000040	AT5G54450	136	44	10	82	0	0.3235294117647059	0.07352941176470588	0.6029411764705882	0.0	136	44	10	82	0
OG0000040	AT5G54550	136	3	30	103	0	0.022058823529411766	0.22058823529411764	0.7573529411764706	0.0	136	3	30	103	0
OG0000040	AT5G54560	136	13	1	122	0	0.09558823529411764	0.007352941176470588	0.8970588235294118	0.0	136	13	1	122	0
OG0000040	AT5G55270	136	7	0	129	0	0.051470588235294115	0.0	0.9485294117647058	0.0	136	7	0	129	0
OG0000040	AT5G55870	272	0	0	0	272	0.0	0.0	0.0	1.0	136	0	0	0	136
OG0000040	AT5G55880	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000040	AT5G55890	109	109	0	0	0	1.0	0.0	0.0	0.0	109	109	0	0	0
OG0000042	AT1G66610	77	77	0	0	0	1.0	0.0	0.0	0.0	77	77	0	0	0
OG0000042	AT1G66620	136	1	135	0	0	0.007352941176470588	0.9926470588235294	0.0	0.0	136	1	135	0	0
OG0000042	AT1G66630	136	12	124	0	0	0.08823529411764706	0.9117647058823529	0.0	0.0	136	12	124	0	0
OG0000042	AT1G66650	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000042	AT5G37870	132	24	1	107	0	0.18181818181818182	0.007575757575757576	0.8106060606060606	0.0	132	24	1	107	0
OG0000042	AT5G37890	131	26	105	0	0	0.1984732824427481	0.8015267175572519	0.0	0.0	131	26	105	0	0
OG0000042	AT5G37900	122	81	0	41	0	0.6639344262295082	0.0	0.3360655737704918	0.0	122	81	0	41	0
OG0000042	AT5G37910	135	9	0	126	0	0.06666666666666667	0.0	0.9333333333333333	0.0	135	9	0	126	0
OG0000042	AT5G37930	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000042	AT5G62800	136	2	0	134	0	0.014705882352941176	0.0	0.9852941176470589	0.0	136	2	0	134	0
OG0000045	AT5G27606	112	0	0	0	112	0.0	0.0	0.0	1.0	112	0	0	0	112
OG0000046	AT1G56380	136	14	7	115	0	0.10294117647058823	0.051470588235294115	0.8455882352941176	0.0	136	14	7	115	0
OG0000046	AT1G61960	136	0	23	113	0	0.0	0.16911764705882354	0.8308823529411765	0.0	136	0	23	113	0
OG0000046	AT1G61970	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000046	AT1G61980	136	0	4	132	0	0.0	0.029411764705882353	0.9705882352941176	0.0	136	0	4	132	0
OG0000046	AT1G61990	136	25	0	111	0	0.18382352941176472	0.0	0.8161764705882353	0.0	136	25	0	111	0
OG0000046	AT1G62085	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000046	AT1G62110	136	0	0	136	0	0.0	0.0	1.0	0.0	136	0	0	136	0
OG0000046	AT1G62120	136	3	0	133	0	0.022058823529411766	0.0	0.9779411764705882	0.0	136	3	0	133	0
OG0000046	AT1G62490	135	39	0	96	0	0.28888888888888886	0.0	0.7111111111111111	0.0	135	39	0	96	0
OG0000046	AT3G46950	136	1	0	135	0	0.007352941176470588	0.0	0.9926470588235294	0.0	136	1	0	135	0
OG0000046	AT5G23930	136	60	0	76	0	0.4411764705882353	0.0	0.5588235294117647	0.0	136	60	0	76	0
OG0000047	AT3G47090	133	133	0	0	0	1.0	0.0	0.0	0.0	133	133	0	0	0
OG0000047	AT3G47110	136	136	0	0	0	1.0	0.0	0.0	0.0	136	136	0	0	0
OG0000047	AT3G47570	136	3	1	132	0	0.022058823529411766	0.007352941176470588	0.9705882352941176	0.0	136	3	1	132	0
OG0000047	AT3G47580	62	7	8	47	0	0.11290322580645161	0.12903225806451613	0.7580645161290323	0.0	62	7	8	47	0
OG0000047	AT5G20480	136	2	30	104	0	0.014705882352941176	0.22058823529411764	0.7647058823529411	0.0	136	2	30	104	0
OG0000047	AT5G39390	58	58	0	0	0	1.0	0.0	0.0	0.0	58	58	0	0	0
OG0000049	AT3G46840	136	7	6	123	0	0.051470588235294115	0.04411764705882353	0.9044117647058824	0.0	136	7	6	123	0
OG0000049	AT3G46850	134	8	3	123	0	0.05970149253731343	0.022388059701492536	0.917910447761194	0.0	134	8	3	123	0
OG0000049	AT5G58820	134	1	0	133	0	0.007462686567164179	0.0	0.9925373134328358	0.0	134	1	0	133	0
OG0000049	AT5G58830	136	5	2	129	0	0.03676470588235294	0.014705882352941176	0.9485294117647058	0.0	136	5	2	129	0
