"family_id","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","env_var","q.value"
"OG0000083",-0.00945201299088481,0.0832799017971328,-0.113496927673013,0.909813042805046,0.28585311882801,0.26924505182401,"bio3",0.952270984802614
"OG0000087",-0.0637142193095422,0.0907596000997794,-0.702010798191,0.483937120759835,0.151811690335447,0.132086380808364,"bio3",0.778303913840759
"OG0000090",-0.189112844476897,0.0776117548398688,-2.43665208790963,0.0161881337927593,0.379756614602687,0.365332349826005,"bio3",0.144940283407087
"OG0000093",0.0327472066173494,0.0948170323002225,0.345372617375967,0.730376795296174,0.0742795637643388,0.0527511815263001,"bio3",0.879395537639583
"OG0000095",-0.151066459166651,0.096795918737726,-1.56066971765591,0.121051663052658,0.0352356929936856,0.0127993137609805,"bio3",0.395939814568068
"OG0000096",-0.222347854888422,0.0826101145689728,-2.69153306527349,0.0080554536656267,0.297294125715202,0.280952128638811,"bio3",0.0843137483668927
"OG0000100",-0.00237982796570686,0.0982750342781825,-0.02421599730986,0.980717737082851,0.00552574846987902,-0.0176015597052401,"bio3",0.980717737082851
"OG0000103",0.0403824253312409,0.0965921776245132,0.418071383463588,0.676590039070731,0.0392927914603584,0.0169507633547853,"bio3",0.879395537639583
"OG0000106",-0.0819099814023148,0.0828980259482755,-0.988081205376625,0.324962566541783,0.292387472952471,0.275931367672296,"bio3",0.708512785364553
"OG0000107",0.0578102196355983,0.0934852895527712,0.618388410755953,0.537409670925138,0.10010116384244,0.0791732839317987,"bio3",0.805460251954575
"OG0000118",-0.14131492611666,0.0883145895008657,-1.60013115517312,0.112015757612883,0.196895527824311,0.178218679634179,"bio3",0.38041254217455
"OG0000126",-0.516173283759965,0.0869956263288593,-5.93332453069234,2.56754082800741e-08,0.220704849845936,0.202581706819097,"bio3",4.03103909997163e-06
"OG0000141",0.0577448552492927,0.0936217741347479,0.616788730858504,0.538461122378327,0.0974716169957725,0.0764825848328835,"bio3",0.805460251954575
"OG0000142",0.122843358209717,0.0973198176098267,1.26226457495244,0.209130857885223,0.024764037589075,0.00208413148649533,"bio3",0.566095598068622
"OG0000147",-0.0590973711383156,0.088826920925006,-0.665309238718404,0.507040501057263,0.187550545743674,0.168656372388876,"bio3",0.796053586659904
"OG0000150",-0.118724809362589,0.0863179847887377,-1.37543537019738,0.171380261616947,0.232798010632551,0.214956103903075,"bio3",0.512555235818547
"OG0000159",-0.0736253333189845,0.0975446764963231,-0.754785765492387,0.451753297446017,0.0202522369112559,-0.00253259478848222,"bio3",0.778303913840759
"OG0000164",-0.182872504025173,0.0967065096098394,-1.89100511188925,0.0608662656951282,0.0370171502781537,0.0146222002846225,"bio3",0.318533457137838
"OG0000170",-0.164463264559121,0.0955388647259483,-1.72142787158798,0.0875704070384761,0.0601310814022337,0.0382736646906577,"bio3",0.34687744749039
"OG0000182",0.0413748022603153,0.0947147860995959,0.436835725066287,0.662960823577427,0.0762749935169621,0.0547930166220076,"bio3",0.879395537639583
"OG0000184",0.203860390940317,0.0906529768316571,2.24879974232822,0.0262213319040867,0.153803402232562,0.134124411586808,"bio3",0.216671005733769
"OG0000185",0.104078462078195,0.0913874200344395,1.13887077717013,0.256867553288326,0.140036598383969,0.120037449509178,"bio3",0.62043393640411
"OG0000186",0.064315810550477,0.0827419169493149,0.777306266542929,0.438401233818897,0.295050037506492,0.278655852332225,"bio3",0.778303913840759
"OG0000192",0.0291814925319353,0.0984397150737304,0.296440237663006,0.767370628386133,0.00219004823691649,-0.021014834362225,"bio3",0.879395537639583
"OG0000196",-0.279608085223491,0.0814805296408622,-3.43159385997987,0.000806722809889495,0.316379902669954,0.300481760871581,"bio3",0.0253310962305301
"OG0000199",-0.0523889465523513,0.0945691653639327,-0.553974927776319,0.580555023954406,0.0791132010571207,0.0576972289886817,"bio3",0.843954988526312
"OG0000205",-0.168066890583131,0.095965191099107,-1.75133179706339,0.0822655523629568,0.0517243473072842,0.0296714251516396,"bio3",0.34687744749039
"OG0000206",-0.181438977832297,0.0898206122725708,-2.02001493022225,0.0454529347410735,0.169271409615356,0.149952140071527,"bio3",0.272568317155422
"OG0000210",-0.304307904148132,0.0943888865580706,-3.22398022950418,0.00160143336654738,0.082620858799353,0.0612864601667797,"bio3",0.0318691428046199
"OG0000217",0.0491676293819878,0.0974332211550053,0.504629004349221,0.614680352867455,0.0224898933355559,-0.000242899842687105,"bio3",0.854024915045933
"OG0000220",-0.199143519191854,0.0969713291129626,-2.05363297598892,0.0420317704710795,0.0317358965656632,0.00921812671835298,"bio3",0.272568317155422
"OG0000224",0.0711245265208529,0.0932720961151478,0.762548816669105,0.447124619737586,0.104200926858127,0.0833683902734321,"bio3",0.778303913840759
"OG0000228",0.191036983662791,0.0868180832264756,2.20042848866459,0.029556591772422,0.223882418685683,0.205833172608605,"bio3",0.232019245413512
"OG0000242",-0.294002022249236,0.0933356276397667,-3.14994423548477,0.00202988170730063,0.102980178839486,0.0821192527659858,"bio3",0.0318691428046199
"OG0000255",-0.0902828441019802,0.0923636415858724,-0.977471682058381,0.330165211254571,0.121565812111225,0.1011371100673,"bio3",0.708512785364553
"OG0000261",-0.0278224785781224,0.0921771611789739,-0.301837008454854,0.763262378244251,0.125109314653946,0.104763019645898,"bio3",0.879395537639583
"OG0000264",-0.0309912165878042,0.0981316638457472,-0.315812606994203,0.752655127003289,0.00842524788091183,-0.0146346300753462,"bio3",0.879395537639583
"OG0000266",-0.0708992506658506,0.0930479921598477,-0.761964326366682,0.447472166289112,0.108500410867218,0.0877678622827343,"bio3",0.778303913840759
"OG0000269",0.107996152599004,0.0837359133081623,1.28972323024124,0.199454210944361,0.278010871441414,0.261220426591214,"bio3",0.564777531365368
"OG0000271",0.173847854087569,0.0969327054345705,1.79349016730907,0.0752373605875181,0.0325070621024539,0.0100072263373947,"bio3",0.34687744749039
"OG0000276",-0.019764603695132,0.0907015830232761,-0.217908034637719,0.827845085218689,0.152895733846238,0.13319563463336,"bio3",0.924461109613687
"OG0000297",-0.0682704388868756,0.0944388066454634,-0.722906624002276,0.471045893376036,0.081650241204468,0.0602932700696882,"bio3",0.778303913840759
"OG0000298",-0.0951282390292604,0.0980880672390604,-0.969824788140781,0.333948701382019,0.00930609897651531,-0.0137332940705426,"bio3",0.708512785364553
"OG0000299",0.155246966234441,0.0768003224046259,2.02143638690102,0.0453036123251267,0.392658131163521,0.378533901655696,"bio3",0.272568317155422
"OG0000319",-0.306260889732812,0.0937036441158425,-3.2683989253843,0.00138648568788768,0.0958924482641517,0.0748666912470389,"bio3",0.0318691428046199
"OG0000325",-0.093032149884529,0.09794005534803,-0.949888679906697,0.343945037438825,0.0122936967216371,-0.0106762173080923,"bio3",0.719991611705273
"OG0000329",-0.0348268585097313,0.0943202536986628,-0.36924050926535,0.712553844301064,0.0839544789966564,0.0626510947872763,"bio3",0.879395537639583
"OG0000338",0.0589452581123971,0.0959427895948473,0.614379239558434,0.540046821640465,0.0521670145168772,0.0301243869475022,"bio3",0.805460251954575
"OG0000343",-0.0336092268424349,0.0944129929948491,-0.355980948980915,0.722436328878685,0.0821522111211849,0.0608069137053985,"bio3",0.879395537639583
"OG0000348",-0.0749325218087073,0.0928325932152509,-0.80717902208076,0.421049125060295,0.112623139387181,0.0919864682101385,"bio3",0.778303913840759
"OG0000361",-0.114143888892338,0.0970694955084359,-1.17589865172852,0.241800949439299,0.0297745104741501,0.00721112699680471,"bio3",0.612302404225321
"OG0000367",-0.0659351010639662,0.0980459696814361,-0.672491702394273,0.502473513083024,0.0101562909537478,-0.0128633301868628,"bio3",0.796053586659904
"OG0000372",-0.06899629037011,0.0939270410298371,-0.734573234859943,0.463932644873555,0.0915763813513975,0.0704502506851509,"bio3",0.778303913840759
"OG0000375",-0.224675453908885,0.0925837645779214,-2.42672627250743,0.0166173573332966,0.117373816808623,0.0968476265018472,"bio3",0.144940283407087
"OG0000382",0.0546751517787177,0.0982581632787944,0.556443861296128,0.578871450578654,0.00586716446594787,-0.017252203802286,"bio3",0.843954988526312
"OG0000384",0.0330521183851896,0.0975777367341661,0.338726019801365,0.735366858127909,0.0195880041877403,-0.00321227478463793,"bio3",0.879395537639583
"OG0000385",-0.0711860467232497,0.0981829027768169,-0.72503505915959,0.469743642391327,0.00738948648145419,-0.0156944789492097,"bio3",0.778303913840759
"OG0000386",0.0141795276383294,0.0966106963738465,0.14676974880152,0.883542888726406,0.0389243806453505,0.016573784846405,"bio3",0.951687358806132
"OG0000388",0.171048983570453,0.096043113765605,1.78096041313177,0.0772724227958855,0.0501837435447141,0.0280949933945911,"bio3",0.34687744749039
"OG0000402",-0.169393849249852,0.0969986312686275,-1.74635298492752,0.0831300296405332,0.0311905927323116,0.00866014140050486,"bio3",0.34687744749039
"OG0000434",0.0402767132887545,0.0978616655192624,0.411567829701679,0.681339215150286,0.0138741561633908,-0.00905900299560014,"bio3",0.879395537639583
"OG0000440",-0.0297224037574523,0.098161530739184,-0.302790752483526,0.762537045001444,0.00782157393764121,-0.01525234294753,"bio3",0.879395537639583
"OG0000442",0.0164033262340123,0.0953153680936396,0.172095293362319,0.863632306023403,0.0645232592264023,0.0427679861851559,"bio3",0.948183720599121
"OG0000445",0.020052200579086,0.0933451028322435,0.214817917284028,0.830248512455605,0.102798043312114,0.0819328815286748,"bio3",0.924461109613687
"OG0000448",-0.0792901326058758,0.0969503020879146,-0.817843069060016,0.414954852017663,0.0321557630636695,0.00964775755352221,"bio3",0.778303913840759
"OG0000452",-0.0504558739003757,0.0980236307457186,-0.514731738832061,0.607621296607509,0.010607294417474,-0.0124018382704918,"bio3",0.854024915045933
"OG0000473",0.233289179821779,0.0805396484268086,2.89657559200526,0.00443311147656649,0.332076699519607,0.316543599508435,"bio3",0.0500714212967128
"OG0000500",0.0945705586559105,0.0966141068256759,0.978848345889564,0.329487066270904,0.0388565256338396,0.0165043518113708,"bio3",0.708512785364553
"OG0000501",0.194548843613269,0.0969783693475556,2.00610553592664,0.0469363726163449,0.031595297195676,0.00907425759557545,"bio3",0.272568317155422
"OG0000503",0.0430386005768753,0.0904678811840096,0.475733486996736,0.635068897973352,0.157255410354222,0.137656698967111,"bio3",0.874612429665056
"OG0000504",0.0613223163084623,0.087246602928682,0.702861936740265,0.483408273864498,0.216201934470727,0.197974072481674,"bio3",0.778303913840759
"OG0000510",-0.0828663242839384,0.0681691223530347,-1.21559910739044,0.226357631626552,0.521499340725698,0.510371418416994,"bio3",0.592302469422812
"OG0000513",0.250363290668182,0.086505783404732,2.89417979716819,0.00446496750416547,0.229456037203946,0.211536410162177,"bio3",0.0500714212967128
"OG0000534",-0.062435788316083,0.0973877493255449,-0.641105156947148,0.522591723913007,0.0234020832474367,0.000690503788074781,"bio3",0.805460251954575
"OG0000535",0.0137275799185675,0.097307986590583,0.141073517185444,0.888031924909301,0.0250011390220866,0.00232674690632106,"bio3",0.951687358806132
"OG0000546",0.108547598248481,0.0965245294140895,1.12455972494631,0.26286380182329,0.0406379804212229,0.018327235779856,"bio3",0.624800830701624
"OG0000589",0.00696545517352553,0.0812523419392438,0.0857262080979024,0.931816978768326,0.320203522076573,0.304394301659749,"bio3",0.968347109518241
"OG0000594",-0.0635791002892302,0.0909592892667883,-0.698984136768587,0.485820277429263,0.148075218489048,0.128263014267863,"bio3",0.778303913840759
"OG0000598",-0.00507165970162194,0.0980891010752129,-0.0517046200447192,0.95884403432329,0.00928521528296436,-0.0137546634313854,"bio3",0.971216215411332
"OG0000601",-0.00536248691001188,0.0906934299799765,-0.0591276227086772,0.952941955302727,0.15304801712783,0.133351459386617,"bio3",0.971216215411332
"OG0000618",-0.0694704853052767,0.0980825983155372,-0.708285531769727,0.480045840210534,0.00941656864505748,-0.0136202553399412,"bio3",0.778303913840759
"OG0000620",-0.0766931958176289,0.0741078294515712,-1.03488654822561,0.302658036967275,0.434496467881183,0.421345222948187,"bio3",0.688656692809597
"OG0000639",0.11887816636184,0.0967300545788634,1.22896825479323,0.221320834085081,0.0365481816102523,0.0141423253686302,"bio3",0.588938490700979
"OG0000679",-0.0380905349622972,0.0950068360513633,-0.400924149728599,0.689139253041974,0.0705696591306982,0.0489550000407144,"bio3",0.879395537639583
"OG0000692",-0.035259709230504,0.0959099362843752,-0.367633538259875,0.713748978558912,0.0528160287888074,0.0307884945745937,"bio3",0.879395537639583
"OG0000725",-0.167696545404394,0.0971720138093936,-1.72576999107311,0.0867832285001726,0.0277240538851723,0.0051129853708739,"bio3",0.34687744749039
"OG0000728",-0.161586359866961,0.0969877574808388,-1.66604903612587,0.0981301407613765,0.031407792445042,0.00888239226934529,"bio3",0.358289118593863
"OG0000731",0.0288479975567935,0.0938567607973571,0.307361955726112,0.759063531122753,0.0929353156246167,0.071840788081003,"bio3",0.879395537639583
"OG0000736",0.100307813242739,0.0899076369665557,1.11567622759401,0.266634749407699,0.167660890129723,0.148304166644367,"bio3",0.624800830701624
"OG0000739",-0.12097840459981,0.0942211999795361,-1.28398284702472,0.201449310550705,0.0858775032993435,0.0646188405853747,"bio3",0.564777531365368
"OG0000761",-0.169718817347631,0.0959966038966985,-1.76796689110236,0.0794305159760152,0.0511034374517633,0.0290360755320368,"bio3",0.34687744749039
"OG0000817",-0.0596923121030659,0.0831381059683117,-0.717989800318735,0.474061868092003,0.288282920962507,0.271731360984891,"bio3",0.778303913840759
"OG0000822",-0.356801223461772,0.0932414353332664,-3.82663804119362,0.000201518154115456,0.104789771470484,0.0839709289465415,"bio3",0.0105461167320422
"OG0000862",-0.0105951615251805,0.0817905680300511,-0.129540138678187,0.897132032505143,0.311167572480896,0.295148213701382,"bio3",0.951687358806132
"OG0000887",-0.0772367948467184,0.0967247159749065,-0.798521805602987,0.426035398639089,0.036654525926421,0.0142511428084307,"bio3",0.778303913840759
"OG0000893",-0.13835819364189,0.0947459108055841,-1.46030781133971,0.146636696382773,0.075667793852017,0.0541716960346219,"bio3",0.451411006511673
"OG0000907",-0.0859369430292197,0.0963088878205248,-0.892305424493806,0.373890709430048,0.0449197369162729,0.022708568007349,"bio3",0.76234858935737
"OG0000913",-0.0397692036605828,0.0978901254448237,-0.406263690845906,0.685222019007912,0.013300506637337,-0.00964599320830639,"bio3",0.879395537639583
"OG0000949",-0.0318541569557749,0.0926777057389757,-0.343708950300208,0.73162475258602,0.115581774886635,0.0950139091863239,"bio3",0.879395537639583
"OG0000962",-0.303111528791637,0.0942603026924546,-3.2156859264563,0.0016448600869231,0.0851186064319459,0.063842294953619,"bio3",0.0318691428046199
"OG0001019",-0.0388852406188522,0.0984822052893686,-0.394845347995573,0.69360910877722,0.00132847910144461,-0.0218964399892194,"bio3",0.879395537639583
"OG0001038",-0.17738955163347,0.0838098332564162,-2.11657206250186,0.0362170148869695,0.276735601285708,0.259915498990027,"bio3",0.258110664574154
"OG0001079",0.118076744082213,0.0930431751358428,1.26905325307119,0.206707041281032,0.108592712993532,0.087862310970126,"bio3",0.566095598068622
"OG0001115",-0.042523974913595,0.0977493089599832,-0.435030951789169,0.664266890786985,0.01613723030838,-0.00674329921933214,"bio3",0.879395537639583
"OG0001127",-0.00245661438931395,0.0948143613731794,-0.0259097287977817,0.979369378308207,0.0743317167765724,0.0528045473992834,"bio3",0.980717737082851
"OG0001135",0.133465010546055,0.0974109370085549,1.37012346503076,0.173028200626643,0.0229369787772878,0.000214582934899177,"bio3",0.512555235818547
"OG0001136",0.0300726277848209,0.0779834043528155,0.385628558209195,0.700406963199878,0.37380223135145,0.35923949254567,"bio3",0.879395537639583
"OG0001139",-0.160466401754552,0.09404580468276,-1.70625794840977,0.0903664027927135,0.0892776628119994,0.068098073575069,"bio3",0.34687744749039
"OG0001196",-0.129034063015477,0.0863046976431411,-1.49509895219165,0.137330927652738,0.233034187136702,0.215197772884067,"bio3",0.440019502887344
"OG0001202",0.298406542218726,0.0946175218009363,3.15381904470651,0.0020050472730442,0.0781711986746751,0.0567333195740861,"bio3",0.0318691428046199
"OG0001349",-0.201926736273196,0.0962249941883198,-2.09848530495112,0.0378123903516276,0.0465829324126045,0.0244104424687115,"bio3",0.258110664574154
"OG0001363",-0.0711860467232497,0.0981829027768169,-0.72503505915959,0.469743642391327,0.00738948648145419,-0.0156944789492097,"bio3",0.778303913840759
"OG0001395",0.115380079582621,0.0971837398354477,1.1872364634041,0.237315972449215,0.0274893850639623,0.00487285913521718,"bio3",0.61079684712339
"OG0001398",0.149305999657938,0.0935108001124505,1.59667118106562,0.11278586064883,0.0996099623848941,0.0786706591845427,"bio3",0.38041254217455
"OG0001408",0.021654705754139,0.0970036297817278,0.223236035629443,0.82370491995431,0.0310907411936955,0.00855796773308382,"bio3",0.924461109613687
"OG0001688",0.101983623245168,0.0948786543683254,1.07488479810496,0.284432667949213,0.0730759119892115,0.0515195378494256,"bio3",0.656704836294507
"OG0001769",-0.0490947777079572,0.0970341477305557,-0.505953613817308,0.613752733519347,0.03048099546436,0.00793404187050784,"bio3",0.854024915045933
"OG0001820",-0.157069036555924,0.0876309576586149,-1.79239210380218,0.0754139184209023,0.209280861126179,0.190892043943067,"bio3",0.34687744749039
"OG0001885",-0.157564812114926,0.0970592260377598,-1.62338830162964,0.106947633847459,0.0299797896940874,0.00742118015208948,"bio3",0.38041254217455
"OG0001893",0.0076839413748702,0.097815640052274,0.078555345247077,0.937508029597278,0.0148015106947099,-0.00811008207983166,"bio3",0.968347109518241
"OG0001918",-0.321011719254725,0.0934410793964132,-3.43544532370896,0.000796297729165326,0.100952105443059,0.0800440148719669,"bio3",0.0253310962305301
"OG0001927",0.0381634961643214,0.0980789044239633,0.389110139315515,0.69783622881891,0.00949118002261449,-0.013543908814069,"bio3",0.879395537639583
"OG0001929",-0.226966845909123,0.0922447869740474,-2.46048425449753,0.0151975523753254,0.123825116253494,0.103448956166366,"bio3",0.144940283407087
"OG0002370",-0.110083991358213,0.096197294406853,-1.14435641913824,0.25459476358749,0.0471317636901315,0.0249720372643205,"bio3",0.62043393640411
"OG0002742",0.136680445411591,0.085866357579105,1.59178110339283,0.113881461670088,0.240805214587292,0.223149521903275,"bio3",0.38041254217455
"OG0002829",-0.0398401175237326,0.0984630828364734,-0.404619847114666,0.686427082067914,0.00171626885507913,-0.0214996318692213,"bio3",0.879395537639583
"OG0002883",-0.0285047634947591,0.0904848744187074,-0.315022413169928,0.753253634185931,0.156938783029275,0.137332708216002,"bio3",0.879395537639583
"OG0002891",0.0490860255493923,0.0909736137289165,0.539563325423776,0.590428337676564,0.147806871511557,0.127988426662989,"bio3",0.850433477203858
"OG0002892",0.027832605683311,0.09076285137856,0.306651953531349,0.759602719016986,0.151750919991714,0.132024197200824,"bio3",0.879395537639583
"OG0002893",0.177520268501609,0.0891682183009491,1.99084687217216,0.0486109100659351,0.181295244535395,0.162255599059474,"bio3",0.272568317155422
"OG0002919",0.0111906310416542,0.0980538947691472,0.114127348719812,0.909314279267761,0.00999626570680051,-0.0130270769511809,"bio3",0.952270984802614
"OG0003687",0.0597112149308794,0.098101230859219,0.608669375581724,0.543813928071242,0.00904017481986701,-0.0140054025099037,"bio3",0.805460251954575
"OG0003730",-0.0185753498568444,0.0981046787301494,-0.189342140428781,0.85012225633433,0.00897051694531295,-0.0140766803350287,"bio3",0.93992390313021
"OG0003808",-0.195468187320373,0.0909617710560261,-2.14890480969173,0.0335094109353841,0.148028728974558,0.128215443601873,"bio3",0.250522738897872
"OG0003820",-0.09728071276736,0.0971945004056164,-1.00088700864127,0.318755197900049,0.0272740126553686,0.00465247806595859,"bio3",0.708512785364553
"OG0000009",-0.0567434403498548,0.117858797969425,-0.481452732655352,0.631010471156642,0.0168194055792913,-0.00604525940723688,"bio4",0.871213454350343
"OG0000012",0.315236525443891,0.111419084174583,2.82928663235059,0.00541178189162252,0.121324632043308,0.100890321160594,"bio4",0.0924564336874519
"OG0000015",0.125821606798148,0.117847760677712,1.06766226252057,0.287666838554115,0.0170035436002826,-0.00585683910668755,"bio4",0.658667001864747
"OG0000016",0.175990401666405,0.105347742066804,1.67056643278414,0.0972318758910233,0.214475478854984,0.196207466735332,"bio4",0.392002352312471
"OG0000022",0.101537398510672,0.116959030418122,0.868145008963233,0.386927136529144,0.0317738635828309,0.00925697668940839,"bio4",0.765431460476784
"OG0000024",0.07088167067243,0.116973268951299,0.605964690120282,0.545602960116922,0.031538106513473,0.00901573689750723,"bio4",0.804516787735747
"OG0000027",0.1224102845131,0.103041151697959,1.18797473141524,0.237026006262953,0.248497046931378,0.231020234069317,"bio4",0.626472932594087
"OG0000029",0.00983843973169865,0.114308782152844,0.0860689751601372,0.931545032613978,0.0751560098943966,0.0536480101244988,"bio4",0.987722092038327
"OG0000030",0.0202550883910215,0.116333987521045,0.174111528562169,0.862050755448845,0.0420948414969816,0.0198179773457486,"bio4",0.957638420243848
"OG0000039",0.103935864218097,0.117085359188153,0.887693089373158,0.376357963074514,0.0296811500352721,0.00711559538492956,"bio4",0.765431460476784
"OG0000040",0.170073813730625,0.117736093277178,1.4445342035448,0.151013321981041,0.0188655501821796,-0.0039515300461419,"bio4",0.493939407312989
"OG0000042",-0.188089179045869,0.11553501690667,-1.62798417381813,0.105968202548054,0.0552072595476658,0.0332353353510999,"bio4",0.405780678049867
"OG0000045",0.174155114029609,0.071444335308431,2.43763362452414,0.016146229326923,0.63871919886515,0.630317319768991,"bio4",0.133418842332996
"OG0000046",-0.128419487479825,0.118098369497001,-1.08739424622696,0.278890162994298,0.0128183216705839,-0.0101393917789374,"bio4",0.658667001864747
"OG0000047",0.184842780274034,0.107406552020265,1.72096372890881,0.0876548946716595,0.183472467689785,0.164483455310478,"bio4",0.382272735095848
"OG0000049",0.122833173621245,0.116496411122388,1.05439448681557,0.293673185544792,0.0394181513482469,0.0170790385889039,"bio4",0.658667001864747
"OG0000054",-0.318579718286834,0.112823025842762,-2.8237118789105,0.00550112651409863,0.0990415367123285,0.0780890143102896,"bio4",0.0924564336874519
"OG0000060",0.00255695255722735,0.109751754399641,0.0232976007646918,0.981448884811836,0.147425722606653,0.127598413830063,"bio4",0.991920652719635
"OG0000065",0.139835187294042,0.108720848278262,1.28618557993721,0.200682005381887,0.163367083141939,0.143910503680124,"bio4",0.572855906271931
"OG0000074",0.15524898487849,0.117185191655242,1.32481743371834,0.18757374048075,0.0280257659122434,0.00542171395671409,"bio4",0.555642967084484
"OG0000075",0.148885138969306,0.117885956289109,1.26295908058949,0.208881940622404,0.0163662428153553,-0.00650896084010144,"bio4",0.585615440673525
"OG0000077",-0.00118242222147912,0.116543273417387,-0.0101457783603212,0.991920652719635,0.0386451812027128,0.0162880923934735,"bio4",0.991920652719635
"OG0000083",-0.0389588271733529,0.100393933489021,-0.388059575109818,0.698611577946808,0.28661458824942,0.270024229836616,"bio4",0.877456141901191
"OG0000087",0.128933062710063,0.109088934298876,1.18190780337829,0.239416407360797,0.157692473540962,0.138103926414007,"bio4",0.626472932594087
"OG0000090",-0.0987047784987708,0.0953456714107447,-1.03523082944747,0.302497883415084,0.356555273579747,0.341591442732764,"bio4",0.659613440224557
"OG0000093",0.0934327612866285,0.114119683135408,0.81872608405131,0.414452603360291,0.0782133853679865,0.0567764873532884,"bio4",0.783964562982718
"OG0000095",0.0515739841228744,0.117759278363957,0.437961108792426,0.662146936873302,0.0184790938880718,-0.00434697369592651,"bio4",0.871213454350343
"OG0000096",0.172301529239715,0.101269231289694,1.70142033315948,0.0912731650361392,0.274120870257276,0.257239960263259,"bio4",0.387294240829023
"OG0000100",-0.0476444025140705,0.118459798190571,-0.402198916778695,0.688203277578859,0.00676672662459059,-0.0163317215934422,"bio4",0.877456141901191
"OG0000103",-0.0889959003486183,0.116319293156634,-0.765100078701286,0.44560942152399,0.0423368158124787,0.0200655789709083,"bio4",0.799367483794759
"OG0000106",-0.0668866651103133,0.100191629163202,-0.667587359033372,0.505589567121005,0.289486784582756,0.272963221433518,"bio4",0.804516787735747
"OG0000107",-0.355988864364711,0.108486706517092,-3.28140539789199,0.00132883551297323,0.166966756472402,0.147593890343853,"bio4",0.0521567938841992
"OG0000118",0.0656510027836749,0.107416567519975,0.611181350320719,0.542155014188114,0.183320180657037,0.164327626718829,"bio4",0.804516787735747
"OG0000126",0.344011236343545,0.114444001832064,3.00593504977525,0.00318271371540787,0.0729666579928037,0.0514077430624038,"bio4",0.0832810088865059
"OG0000141",0.151090969660946,0.11230251372242,1.34539258875718,0.180858658038686,0.107335553241824,0.0865759149451218,"bio4",0.546054025232186
