family_id	gene	final_status	n	total_n	prop
OG0000012	AL1G49660	P	27	30	0.9
OG0000012	AL1G49660	U	2	30	0.06666666666666667
OG0000012	AL1G66550	P	10	10	1.0
OG0000012	AL1G66560	P	23	23	1.0
OG0000012	AL3G42870	F	1	9	0.1111111111111111
OG0000012	AL3G42870	P	3	9	0.3333333333333333
OG0000012	AL3G42870	U	5	9	0.5555555555555556
OG0000012	AL3G42880	A	13	40	0.325
OG0000012	AL3G42880	F	3	40	0.075
OG0000012	AL3G42880	P	9	40	0.225
OG0000012	AL3G42880	U	15	40	0.375
OG0000012	AL3G42890	A	26	27	0.9629629629629629
OG0000012	AL3G42890	U	1	27	0.037037037037037035
OG0000012	AL3G42900	F	2	27	0.07407407407407407
OG0000012	AL3G42900	P	15	27	0.5555555555555556
OG0000012	AL3G42900	U	10	27	0.37037037037037035
OG0000012	AL5G23140	P	9	22	0.4090909090909091
OG0000012	AL5G23140	U	13	22	0.5909090909090909
OG0000012	AL5G23200	P	9	17	0.5294117647058824
OG0000012	AL5G23200	U	8	17	0.47058823529411764
OG0000012	AL5G23230	A	24	61	0.39344262295081966
OG0000012	AL5G23230	F	1	61	0.01639344262295082
OG0000012	AL5G23230	P	34	61	0.5573770491803278
OG0000012	AL5G23230	U	2	61	0.03278688524590164
OG0000012	AL5G39900	P	22	22	1.0
OG0000012	AL5G39910	P	22	22	1.0
OG0000012	AL5G39920	P	56	56	1.0
OG0000012	AL5G39940	A	8	66	0.12121212121212122
OG0000012	AL5G39940	P	58	66	0.8787878787878788
OG0000012	AL5G39960	P	22	22	1.0
OG0000012	AL5G39970	A	3	33	0.09090909090909091
OG0000012	AL5G39970	P	30	33	0.9090909090909091
OG0000012	AL5G39980	P	22	22	1.0
OG0000012	AL5G40000	P	39	39	1.0
OG0000012	AL5G40020	P	22	22	1.0
OG0000012	AL5G40070	P	38	38	1.0
OG0000012	AL5G40100	P	22	22	1.0
OG0000012	AL5G40110	P	22	22	1.0
OG0000012	AL5G40120	P	21	21	1.0
OG0000012	AL5G40140	P	29	29	1.0
OG0000012	AL5G40170	P	20	20	1.0
OG0000015	AL1G53250	P	3	15	0.2
OG0000015	AL1G53250	U	12	15	0.8
OG0000015	AL1G56200	A	1	18	0.05555555555555555
OG0000015	AL1G56200	P	17	18	0.9444444444444444
OG0000015	AL1G56270	P	23	23	1.0
OG0000015	AL1G61030	P	5	11	0.45454545454545453
OG0000015	AL1G61030	U	6	11	0.5454545454545454
OG0000015	AL2G10360	P	5	6	0.8333333333333334
OG0000015	AL2G10360	U	1	6	0.16666666666666666
OG0000015	AL2G38250	A	21	22	0.9545454545454546
OG0000015	AL2G38250	P	1	22	0.045454545454545456
OG0000015	AL364U10020	A	8	21	0.38095238095238093
OG0000015	AL364U10020	P	8	21	0.38095238095238093
OG0000015	AL364U10020	U	5	21	0.23809523809523808
OG0000015	AL3G39750	A	1	22	0.045454545454545456
OG0000015	AL3G39750	P	21	22	0.9545454545454546
OG0000015	AL3G40240	A	3	13	0.23076923076923078
OG0000015	AL3G40240	F	1	13	0.07692307692307693
OG0000015	AL3G40240	P	8	13	0.6153846153846154
OG0000015	AL3G40240	U	1	13	0.07692307692307693
OG0000015	AL3G45200	A	8	21	0.38095238095238093
OG0000015	AL3G45200	P	13	21	0.6190476190476191
OG0000015	AL3G53150	P	19	20	0.95
OG0000015	AL3G53150	U	1	20	0.05
OG0000015	AL4G28120	P	14	14	1.0
OG0000015	AL4G41810	P	3	22	0.13636363636363635
OG0000015	AL4G41810	U	19	22	0.8636363636363636
OG0000015	AL6G39210	F	5	14	0.35714285714285715
OG0000015	AL6G39210	U	9	14	0.6428571428571429
OG0000015	AL7G30150	P	16	16	1.0
OG0000015	AL7G34100	A	1	8	0.125
OG0000015	AL7G34100	P	7	8	0.875
OG0000015	AL8G11480	A	19	23	0.8260869565217391
OG0000015	AL8G11480	P	4	23	0.17391304347826086
OG0000015	AL8G14770	F	2	14	0.14285714285714285
OG0000015	AL8G14770	P	11	14	0.7857142857142857
OG0000015	AL8G14770	U	1	14	0.07142857142857142
OG0000016	AL1G16610	U	22	22	1.0
OG0000016	AL1G23620	F	4	22	0.18181818181818182
OG0000016	AL1G23620	P	6	22	0.2727272727272727
OG0000016	AL1G23620	U	12	22	0.5454545454545454
OG0000016	AL1G23630	P	44	44	1.0
OG0000016	AL1G23970	F	6	29	0.20689655172413793
OG0000016	AL1G23970	P	2	29	0.06896551724137931
OG0000016	AL1G23970	U	21	29	0.7241379310344828
OG0000016	AL1G24070	P	29	29	1.0
OG0000016	AL1G24080	F	45	64	0.703125
OG0000016	AL1G24080	P	14	64	0.21875
OG0000016	AL1G24080	U	5	64	0.078125
OG0000016	AL1G24180	F	33	61	0.5409836065573771
OG0000016	AL1G24180	P	23	61	0.3770491803278688
OG0000016	AL1G24180	U	5	61	0.08196721311475409
OG0000016	AL1G24190	P	19	22	0.8636363636363636
OG0000016	AL1G24190	U	3	22	0.13636363636363635
OG0000016	AL2G10190	P	2	22	0.09090909090909091
OG0000016	AL2G10190	U	20	22	0.9090909090909091
OG0000016	AL2G11490	F	7	22	0.3181818181818182
OG0000016	AL2G11490	P	1	22	0.045454545454545456
OG0000016	AL2G11490	U	14	22	0.6363636363636364
OG0000016	AL2G11830	F	1	23	0.043478260869565216
OG0000016	AL2G11830	P	3	23	0.13043478260869565
OG0000016	AL2G11830	U	19	23	0.8260869565217391
OG0000016	AL2G12460	F	8	29	0.27586206896551724
OG0000016	AL2G12460	P	10	29	0.3448275862068966
OG0000016	AL2G12460	U	11	29	0.3793103448275862
OG0000016	AL2G12470	F	1	26	0.038461538461538464
OG0000016	AL2G12470	P	9	26	0.34615384615384615
OG0000016	AL2G12470	U	16	26	0.6153846153846154
OG0000016	AL2G12500	P	39	39	1.0
OG0000016	AL2G12780	F	2	22	0.09090909090909091
OG0000016	AL2G12780	P	3	22	0.13636363636363635
OG0000016	AL2G12780	U	17	22	0.7727272727272727
OG0000016	AL2G12790	P	37	37	1.0
OG0000016	AL2G12810	F	18	37	0.4864864864864865
OG0000016	AL2G12810	P	8	37	0.21621621621621623
OG0000016	AL2G12810	U	11	37	0.2972972972972973
OG0000016	AL2G12820	F	7	59	0.11864406779661017
OG0000016	AL2G12820	P	38	59	0.6440677966101694
OG0000016	AL2G12820	U	14	59	0.23728813559322035
OG0000016	AL2G12830	F	29	49	0.5918367346938775
OG0000016	AL2G12830	P	8	49	0.16326530612244897
OG0000016	AL2G12830	U	12	49	0.24489795918367346
OG0000016	AL2G13070	U	22	22	1.0
OG0000016	AL2G13120	U	22	22	1.0
OG0000016	AL2G13130	F	1	83	0.012048192771084338
OG0000016	AL2G13130	P	82	83	0.9879518072289156
OG0000016	AL2G13140	A	5	42	0.11904761904761904
OG0000016	AL2G13140	F	6	42	0.14285714285714285
OG0000016	AL2G13140	P	28	42	0.6666666666666666
OG0000016	AL2G13140	U	3	42	0.07142857142857142
OG0000016	AL2G13150	F	4	82	0.04878048780487805
OG0000016	AL2G13150	P	64	82	0.7804878048780488
OG0000016	AL2G13150	U	14	82	0.17073170731707318
OG0000016	AL2G13170	F	2	25	0.08
OG0000016	AL2G13170	P	8	25	0.32
OG0000016	AL2G13170	U	15	25	0.6
OG0000016	AL2G13280	F	12	51	0.23529411764705882
OG0000016	AL2G13280	P	30	51	0.5882352941176471
OG0000016	AL2G13280	U	9	51	0.17647058823529413
OG0000016	AL2G18840	P	36	36	1.0
OG0000016	AL3G29642	P	1	22	0.045454545454545456
OG0000016	AL3G29642	U	21	22	0.9545454545454546
OG0000016	AL3G36780	F	1	22	0.045454545454545456
OG0000016	AL3G36780	P	7	22	0.3181818181818182
OG0000016	AL3G36780	U	14	22	0.6363636363636364
OG0000016	AL6G27650	U	22	22	1.0
OG0000016	AL7G48260	F	1	22	0.045454545454545456
OG0000016	AL7G48260	U	21	22	0.9545454545454546
OG0000022	AL164U10020	P	7	16	0.4375
OG0000022	AL164U10020	U	9	16	0.5625
OG0000022	AL2G18450	P	21	22	0.9545454545454546
OG0000022	AL2G18450	U	1	22	0.045454545454545456
OG0000022	AL3G12540	U	22	22	1.0
OG0000022	AL3G12550	F	2	22	0.09090909090909091
OG0000022	AL3G12550	P	1	22	0.045454545454545456
OG0000022	AL3G12550	U	19	22	0.8636363636363636
OG0000022	AL5G16810	F	5	19	0.2631578947368421
OG0000022	AL5G16810	P	9	19	0.47368421052631576
OG0000022	AL5G16810	U	5	19	0.2631578947368421
OG0000022	AL5G40710	F	2	22	0.09090909090909091
OG0000022	AL5G40710	P	1	22	0.045454545454545456
OG0000022	AL5G40710	U	19	22	0.8636363636363636
OG0000022	AL5G41040	F	1	22	0.045454545454545456
OG0000022	AL5G41040	P	8	22	0.36363636363636365
OG0000022	AL5G41040	U	13	22	0.5909090909090909
OG0000022	AL5G41050	P	21	22	0.9545454545454546
OG0000022	AL5G41050	U	1	22	0.045454545454545456
OG0000022	AL5G41060	P	3	22	0.13636363636363635
OG0000022	AL5G41060	U	19	22	0.8636363636363636
OG0000022	AL5G41070	P	2	22	0.09090909090909091
OG0000022	AL5G41070	U	20	22	0.9090909090909091
OG0000022	AL5G41080	F	1	22	0.045454545454545456
OG0000022	AL5G41080	U	21	22	0.9545454545454546
OG0000022	AL5G41090	P	4	22	0.18181818181818182
OG0000022	AL5G41090	U	18	22	0.8181818181818182
OG0000022	AL5G41120	P	22	22	1.0
OG0000022	AL5G41130	P	22	22	1.0
OG0000022	AL7G42310	P	22	22	1.0
OG0000022	AL8G16450	P	20	22	0.9090909090909091
OG0000022	AL8G16450	U	2	22	0.09090909090909091
OG0000024	AL1G21900	P	21	21	1.0
OG0000024	AL1G61840	P	4	23	0.17391304347826086
OG0000024	AL1G61840	U	19	23	0.8260869565217391
OG0000024	AL1G65650	P	15	16	0.9375
OG0000024	AL1G65650	U	1	16	0.0625
OG0000024	AL1G65670	F	1	16	0.0625
OG0000024	AL1G65670	P	1	16	0.0625
OG0000024	AL1G65670	U	14	16	0.875
OG0000024	AL293U10010	A	3	21	0.14285714285714285
OG0000024	AL293U10010	P	18	21	0.8571428571428571
OG0000024	AL2G16980	P	9	22	0.4090909090909091
OG0000024	AL2G16980	U	13	22	0.5909090909090909
OG0000024	AL2G17070	A	24	24	1.0
OG0000024	AL2G17080	A	6	17	0.35294117647058826
OG0000024	AL2G17080	P	10	17	0.5882352941176471
OG0000024	AL2G17080	U	1	17	0.058823529411764705
OG0000024	AL2G17090	F	5	24	0.20833333333333334
OG0000024	AL2G17090	P	11	24	0.4583333333333333
OG0000024	AL2G17090	U	8	24	0.3333333333333333
OG0000024	AL2G17100	A	1	26	0.038461538461538464
OG0000024	AL2G17100	F	5	26	0.19230769230769232
OG0000024	AL2G17100	P	17	26	0.6538461538461539
OG0000024	AL2G17100	U	3	26	0.11538461538461539
OG0000024	AL2G17250	P	20	20	1.0
OG0000024	AL2G17390	P	19	19	1.0
OG0000024	AL2G17410	F	1	14	0.07142857142857142
OG0000024	AL2G17410	P	2	14	0.14285714285714285
OG0000024	AL2G17410	U	11	14	0.7857142857142857
OG0000024	AL2G17420	P	15	15	1.0
OG0000024	AL2G17430	P	15	15	1.0
OG0000024	AL2G17650	P	12	12	1.0
OG0000024	AL2G17810	F	1	19	0.05263157894736842
OG0000024	AL2G17810	P	9	19	0.47368421052631576
OG0000024	AL2G17810	U	9	19	0.47368421052631576
OG0000024	AL2G17820	A	1	18	0.05555555555555555
OG0000024	AL2G17820	P	14	18	0.7777777777777778
OG0000024	AL2G17820	U	3	18	0.16666666666666666
OG0000024	AL2G17830	A	1	18	0.05555555555555555
OG0000024	AL2G17830	F	2	18	0.1111111111111111
OG0000024	AL2G17830	P	11	18	0.6111111111111112
OG0000024	AL2G17830	U	4	18	0.2222222222222222
OG0000024	AL625U10020	F	2	43	0.046511627906976744
OG0000024	AL625U10020	P	4	43	0.09302325581395349
OG0000024	AL625U10020	U	37	43	0.8604651162790697
OG0000024	AL6G33840	P	4	22	0.18181818181818182
OG0000024	AL6G33840	U	18	22	0.8181818181818182
OG0000024	AL7G39090	P	22	22	1.0
OG0000024	AL7G46780	A	3	15	0.2
OG0000024	AL7G46780	P	9	15	0.6
OG0000024	AL7G46780	U	3	15	0.2
OG0000024	AL8G21620	F	10	30	0.3333333333333333
OG0000024	AL8G21620	P	19	30	0.6333333333333333
OG0000024	AL8G21620	U	1	30	0.03333333333333333
OG0000024	AL8G21640	A	8	61	0.13114754098360656
OG0000024	AL8G21640	F	8	61	0.13114754098360656
OG0000024	AL8G21640	P	25	61	0.4098360655737705
OG0000024	AL8G21640	U	20	61	0.32786885245901637
OG0000027	AL3G33760	F	2	21	0.09523809523809523
OG0000027	AL3G33760	P	7	21	0.3333333333333333
OG0000027	AL3G33760	U	12	21	0.5714285714285714
OG0000027	AL3G33770	A	4	22	0.18181818181818182
OG0000027	AL3G33770	P	11	22	0.5
OG0000027	AL3G33770	U	7	22	0.3181818181818182
OG0000027	AL3G33780	F	1	22	0.045454545454545456
OG0000027	AL3G33780	P	2	22	0.09090909090909091
OG0000027	AL3G33780	U	19	22	0.8636363636363636
OG0000027	AL3G33790	P	21	21	1.0
OG0000027	AL3G33800	P	3	21	0.14285714285714285
OG0000027	AL3G33800	U	18	21	0.8571428571428571
OG0000027	AL3G33810	P	15	22	0.6818181818181818
OG0000027	AL3G33810	U	7	22	0.3181818181818182
OG0000027	AL3G33830	F	1	20	0.05
OG0000027	AL3G33830	P	11	20	0.55
OG0000027	AL3G33830	U	8	20	0.4
OG0000027	AL3G34900	U	22	22	1.0
OG0000027	AL3G42780	F	3	22	0.13636363636363635
OG0000027	AL3G42780	P	14	22	0.6363636363636364
OG0000027	AL3G42780	U	5	22	0.22727272727272727
OG0000027	AL4G20490	P	22	22	1.0
OG0000027	AL7G40280	P	18	18	1.0
OG0000027	AL7G40290	P	18	18	1.0
OG0000027	AL8G20150	P	1	7	0.14285714285714285
OG0000027	AL8G20150	U	6	7	0.8571428571428571
OG0000029	AL1G45230	F	1	20	0.05
OG0000029	AL1G45230	P	6	20	0.3
OG0000029	AL1G45230	U	13	20	0.65
OG0000029	AL1G45270	F	1	18	0.05555555555555555
OG0000029	AL1G45270	P	14	18	0.7777777777777778
OG0000029	AL1G45270	U	3	18	0.16666666666666666
OG0000029	AL1G45280	P	17	17	1.0
OG0000029	AL1G45290	P	11	11	1.0
OG0000029	AL1G45300	F	1	23	0.043478260869565216
OG0000029	AL1G45300	P	8	23	0.34782608695652173
OG0000029	AL1G45300	U	14	23	0.6086956521739131
OG0000029	AL1G45350	P	22	22	1.0
OG0000029	AL1G45470	F	1	17	0.058823529411764705
OG0000029	AL1G45470	P	3	17	0.17647058823529413
OG0000029	AL1G45470	U	13	17	0.7647058823529411
OG0000029	AL1G45480	P	2	21	0.09523809523809523
OG0000029	AL1G45480	U	19	21	0.9047619047619048
OG0000029	AL1G45490	P	3	21	0.14285714285714285
OG0000029	AL1G45490	U	18	21	0.8571428571428571
OG0000029	AL1G45510	F	6	20	0.3
OG0000029	AL1G45510	P	3	20	0.15
OG0000029	AL1G45510	U	11	20	0.55
OG0000029	AL1G45520	P	7	12	0.5833333333333334
OG0000029	AL1G45520	U	5	12	0.4166666666666667
OG0000029	AL1G45530	A	2	20	0.1
OG0000029	AL1G45530	F	2	20	0.1
OG0000029	AL1G45530	P	9	20	0.45
OG0000029	AL1G45530	U	7	20	0.35
OG0000029	AL1G45540	F	3	18	0.16666666666666666
OG0000029	AL1G45540	P	4	18	0.2222222222222222
OG0000029	AL1G45540	U	11	18	0.6111111111111112
OG0000029	AL1G45550	P	3	10	0.3
OG0000029	AL1G45550	U	7	10	0.7
OG0000029	AL1G45560	F	5	10	0.5
OG0000029	AL1G45560	P	2	10	0.2
OG0000029	AL1G45560	U	3	10	0.3
OG0000029	AL1G45570	F	8	23	0.34782608695652173
OG0000029	AL1G45570	P	11	23	0.4782608695652174
OG0000029	AL1G45570	U	4	23	0.17391304347826086
OG0000029	AL1G45580	F	6	21	0.2857142857142857
OG0000029	AL1G45580	P	11	21	0.5238095238095238
OG0000029	AL1G45580	U	4	21	0.19047619047619047
OG0000029	AL1G45590	F	8	12	0.6666666666666666
OG0000029	AL1G45590	P	2	12	0.16666666666666666
OG0000029	AL1G45590	U	2	12	0.16666666666666666
OG0000029	AL1G45600	U	4	4	1.0
OG0000029	AL1G45610	F	1	22	0.045454545454545456
OG0000029	AL1G45610	P	14	22	0.6363636363636364
OG0000029	AL1G45610	U	7	22	0.3181818181818182
OG0000029	AL1G46260	P	6	21	0.2857142857142857
OG0000029	AL1G46260	U	15	21	0.7142857142857143
OG0000029	AL1G46270	A	2	22	0.09090909090909091
OG0000029	AL1G46270	P	6	22	0.2727272727272727
OG0000029	AL1G46270	U	14	22	0.6363636363636364
OG0000029	AL1G46280	P	13	22	0.5909090909090909
OG0000029	AL1G46280	U	9	22	0.4090909090909091
OG0000029	AL2G25510	P	8	14	0.5714285714285714
OG0000029	AL2G25510	U	6	14	0.42857142857142855
OG0000029	AL3G45420	P	9	21	0.42857142857142855
OG0000029	AL3G45420	U	12	21	0.5714285714285714
OG0000029	AL4G14910	P	15	15	1.0
OG0000029	AL4G14930	A	1	21	0.047619047619047616
OG0000029	AL4G14930	P	20	21	0.9523809523809523
OG0000029	AL4G35160	P	22	22	1.0
OG0000029	AL5G23680	P	1	22	0.045454545454545456
OG0000029	AL5G23680	U	21	22	0.9545454545454546
OG0000029	AL5G38280	U	21	21	1.0
OG0000029	AL5G39160	P	4	24	0.16666666666666666
OG0000029	AL5G39160	U	20	24	0.8333333333333334
OG0000029	AL5G39170	F	1	22	0.045454545454545456
OG0000029	AL5G39170	P	1	22	0.045454545454545456
OG0000029	AL5G39170	U	20	22	0.9090909090909091
OG0000029	AL6G43880	P	17	21	0.8095238095238095
OG0000029	AL6G43880	U	4	21	0.19047619047619047
OG0000029	AL756U10010	A	3	21	0.14285714285714285
OG0000029	AL756U10010	P	18	21	0.8571428571428571
OG0000030	AL2G33070	P	22	22	1.0
OG0000030	AL3G21810	P	2	22	0.09090909090909091
OG0000030	AL3G21810	U	20	22	0.9090909090909091
OG0000030	AL3G23890	P	20	20	1.0
OG0000030	AL3G23900	P	22	22	1.0
OG0000030	AL4G12560	F	3	22	0.13636363636363635
OG0000030	AL4G12560	P	10	22	0.45454545454545453
OG0000030	AL4G12560	U	9	22	0.4090909090909091
OG0000030	AL4G12610	P	21	22	0.9545454545454546
OG0000030	AL4G12610	U	1	22	0.045454545454545456
OG0000030	AL4G12620	A	2	25	0.08
OG0000030	AL4G12620	F	1	25	0.04
OG0000030	AL4G12620	P	4	25	0.16
OG0000030	AL4G12620	U	18	25	0.72
OG0000030	AL4G12630	F	1	22	0.045454545454545456
OG0000030	AL4G12630	P	10	22	0.45454545454545453
OG0000030	AL4G12630	U	11	22	0.5
OG0000030	AL4G12640	F	3	21	0.14285714285714285
OG0000030	AL4G12640	P	8	21	0.38095238095238093
OG0000030	AL4G12640	U	10	21	0.47619047619047616
OG0000030	AL4G12650	A	1	22	0.045454545454545456
OG0000030	AL4G12650	P	2	22	0.09090909090909091
OG0000030	AL4G12650	U	19	22	0.8636363636363636
OG0000030	AL4G12670	F	2	24	0.08333333333333333
OG0000030	AL4G12670	P	10	24	0.4166666666666667
OG0000030	AL4G12670	U	12	24	0.5
OG0000038	AL7G45050	P	17	18	0.9444444444444444
OG0000038	AL7G45050	U	1	18	0.05555555555555555
OG0000038	AL7G46370	P	18	19	0.9473684210526315
OG0000038	AL7G46370	U	1	19	0.05263157894736842
OG0000039	AL5G25540	P	22	22	1.0
OG0000039	AL5G25550	P	21	21	1.0
OG0000039	AL5G25590	P	22	22	1.0
OG0000039	AL5G25610	P	21	21	1.0
OG0000039	AL5G25630	P	22	22	1.0
OG0000039	AL5G25640	P	22	22	1.0
OG0000039	AL5G25650	P	22	22	1.0
OG0000039	AL5G25660	P	22	22	1.0
OG0000039	AL5G25670	P	29	29	1.0
OG0000039	AL5G25690	P	23	23	1.0
OG0000039	AL7G52904	P	21	21	1.0
OG0000039	AL7G52952	P	21	21	1.0
OG0000039	AL7G52980	P	23	23	1.0
OG0000039	AL8G36070	P	22	22	1.0
OG0000039	AL8G36080	P	35	35	1.0
OG0000039	AL8G36090	P	14	14	1.0
OG0000040	AL236U10020	P	3	21	0.14285714285714285
OG0000040	AL236U10020	U	18	21	0.8571428571428571
OG0000040	AL2G24370	P	1	1	1.0
OG0000040	AL3G40910	P	4	21	0.19047619047619047
OG0000040	AL3G40910	U	17	21	0.8095238095238095
OG0000040	AL628U10010	P	5	30	0.16666666666666666
OG0000040	AL628U10010	U	25	30	0.8333333333333334
OG0000040	AL6G19150	P	5	20	0.25
OG0000040	AL6G19150	U	15	20	0.75
OG0000040	AL8G27430	P	21	22	0.9545454545454546
OG0000040	AL8G27430	U	1	22	0.045454545454545456
OG0000040	AL8G27440	F	2	22	0.09090909090909091
OG0000040	AL8G27440	P	4	22	0.18181818181818182
OG0000040	AL8G27440	U	16	22	0.7272727272727273
OG0000040	AL8G28780	U	18	18	1.0
OG0000040	AL8G29750	F	1	18	0.05555555555555555
OG0000040	AL8G29750	P	2	18	0.1111111111111111
OG0000040	AL8G29750	U	15	18	0.8333333333333334
OG0000040	AL8G29760	P	2	18	0.1111111111111111
OG0000040	AL8G29760	U	16	18	0.8888888888888888
OG0000040	AL8G29780	F	9	20	0.45
OG0000040	AL8G29780	P	2	20	0.1
OG0000040	AL8G29780	U	9	20	0.45
OG0000040	AL8G29920	P	1	4	0.25
OG0000040	AL8G29920	U	3	4	0.75
OG0000040	AL8G29950	F	5	22	0.22727272727272727
OG0000040	AL8G29950	U	17	22	0.7727272727272727
OG0000040	AL8G30820	A	1	21	0.047619047619047616
OG0000040	AL8G30820	F	1	21	0.047619047619047616
OG0000040	AL8G30820	P	11	21	0.5238095238095238
OG0000040	AL8G30820	U	8	21	0.38095238095238093
OG0000042	AL2G24580	P	4	4	1.0
OG0000042	AL2G24590	F	2	22	0.09090909090909091
OG0000042	AL2G24590	U	20	22	0.9090909090909091
OG0000042	AL2G24600	P	22	22	1.0
OG0000042	AL7G46770	F	2	22	0.09090909090909091
OG0000042	AL7G46770	P	16	22	0.7272727272727273
OG0000042	AL7G46770	U	4	22	0.18181818181818182
OG0000042	AL7G46830	P	5	5	1.0
OG0000042	AL7G46840	P	4	4	1.0
OG0000042	AL7G46850	F	2	19	0.10526315789473684
OG0000042	AL7G46850	P	4	19	0.21052631578947367
OG0000042	AL7G46850	U	13	19	0.6842105263157895
OG0000042	AL7G46860	F	27	31	0.8709677419354839
OG0000042	AL7G46860	P	4	31	0.12903225806451613
OG0000042	AL7G46870	A	2	19	0.10526315789473684
OG0000042	AL7G46870	P	17	19	0.8947368421052632
OG0000042	AL7G46880	F	1	16	0.0625
OG0000042	AL7G46880	P	12	16	0.75
OG0000042	AL7G46880	U	3	16	0.1875
OG0000042	AL7G47450	A	1	20	0.05
OG0000042	AL7G47450	P	19	20	0.95
OG0000042	AL7G49470	A	15	34	0.4411764705882353
OG0000042	AL7G49470	P	18	34	0.5294117647058824
OG0000042	AL7G49470	U	1	34	0.029411764705882353
OG0000042	AL7G52890	P	12	12	1.0
OG0000042	AL7G53030	P	22	22	1.0
OG0000042	AL7G53060	P	22	22	1.0
OG0000042	AL7G53090	P	22	22	1.0
OG0000042	AL7G53100	P	20	20	1.0
OG0000042	AL7G53110	P	21	21	1.0
OG0000042	AL8G39760	F	1	22	0.045454545454545456
OG0000042	AL8G39760	P	3	22	0.13636363636363635
OG0000042	AL8G39760	U	18	22	0.8181818181818182
OG0000045	AL1G46390	P	21	21	1.0
OG0000045	AL1G47590	P	12	22	0.5454545454545454
OG0000045	AL1G47590	U	10	22	0.45454545454545453
OG0000045	AL1G51920	P	36	36	1.0
OG0000045	AL1G64730	A	15	22	0.6818181818181818
OG0000045	AL1G64730	P	1	22	0.045454545454545456
OG0000045	AL1G64730	U	6	22	0.2727272727272727
OG0000045	AL5G18740	P	3	21	0.14285714285714285
OG0000045	AL5G18740	U	18	21	0.8571428571428571
OG0000046	AL1G66000	F	1	22	0.045454545454545456
OG0000046	AL1G66000	P	21	22	0.9545454545454546
OG0000046	AL2G13390	P	3	21	0.14285714285714285
OG0000046	AL2G13390	U	18	21	0.8571428571428571
OG0000046	AL2G13790	F	15	21	0.7142857142857143
OG0000046	AL2G13790	P	2	21	0.09523809523809523
OG0000046	AL2G13790	U	4	21	0.19047619047619047
OG0000046	AL2G13820	F	2	22	0.09090909090909091
OG0000046	AL2G13820	P	2	22	0.09090909090909091
OG0000046	AL2G13820	U	18	22	0.8181818181818182
OG0000046	AL2G13840	F	1	22	0.045454545454545456
OG0000046	AL2G13840	P	4	22	0.18181818181818182
OG0000046	AL2G13840	U	17	22	0.7727272727272727
OG0000046	AL2G13900	F	1	22	0.045454545454545456
OG0000046	AL2G13900	P	19	22	0.8636363636363636
OG0000046	AL2G13900	U	2	22	0.09090909090909091
OG0000046	AL2G13990	P	1	22	0.045454545454545456
OG0000046	AL2G13990	U	21	22	0.9545454545454546
OG0000046	AL2G14050	U	22	22	1.0
OG0000046	AL2G14060	P	21	21	1.0
OG0000046	AL2G14070	F	1	22	0.045454545454545456
OG0000046	AL2G14070	P	3	22	0.13636363636363635
OG0000046	AL2G14070	U	18	22	0.8181818181818182
OG0000046	AL2G14080	F	1	22	0.045454545454545456
