"family_id","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","technical_var","q.value"
"OG0002742",0.0681513283265432,1.7163842798053,0.0397063344895433,0.96838724327974,0.19572321537224,0.177444197539791,"busco_complete_pct",0.987251929837137
"OG0002829",-1.33838032106848,1.91001828484575,-0.70071597308115,0.484713617047358,0.00401791613832928,-0.0186180403130722,"busco_complete_pct",0.91758715984512
"OG0002883",-1.29765962352274,1.7625319785776,-0.73624742092338,0.462886530240048,0.15189331327277,0.132618161301697,"busco_complete_pct",0.91758715984512
"OG0002891",4.27594190491867,1.72817403586986,2.47425422218336,0.0146201459980654,0.184636195200561,0.166105199636938,"busco_complete_pct",0.575703289374034
"OG0002892",1.32991457373712,1.75721315290075,0.756831674940368,0.450499464627277,0.157004284665635,0.137845291135308,"busco_complete_pct",0.91758715984512
"OG0002893",-0.0855685853259688,1.75452764386589,-0.0487701551042128,0.961176182260797,0.159578978229185,0.140478500461666,"busco_complete_pct",0.987251929837137
"OG0002919",0.330290505885612,1.90419982652355,0.173453700228833,0.862560526904824,0.010076762339041,-0.0124214930623443,"busco_complete_pct",0.987251929837137
"OG0003687",-3.53710332786194,1.88283325388834,-1.87860678610667,0.0625037235428225,0.0321675112247109,0.0101713182979998,"busco_complete_pct",0.754852661247933
"OG0003730",0.209874058237809,1.90562980198614,0.110133698590916,0.912470609917525,0.00858942110965187,-0.0139426375014924,"busco_complete_pct",0.987251929837137
"OG0003808",-2.97416554725143,1.78265174380386,-1.66839404139874,0.097607921042604,0.132420077062357,0.112702351541047,"busco_complete_pct",0.89352288289284
"OG0003820",0.0903096698067925,1.89700811031607,0.0476063699019956,0.962101907901622,0.0175400579766791,-0.00478857706930547,"busco_complete_pct",0.987251929837137
"OG0000009",-0.00669865628125112,0.0192212581614488,-0.348502487453517,0.728018063876573,0.0179513351620421,-0.00436795267518431,"contig_n50_mbp",0.97775459601272
"OG0000012",0.0319862483720963,0.0184029493858559,1.73810445822778,0.0845243762555162,0.0997891370582981,0.0793297992641686,"contig_n50_mbp",0.737240392895335
"OG0000015",0.0267958553570617,0.0191751654796841,1.39742498626422,0.164630179717771,0.0226556040543373,0.000443231419208656,"contig_n50_mbp",0.807716819240315
"OG0000016",0.00568863204019303,0.0172798578030104,0.329205952100021,0.74252179050461,0.20631218186491,0.18827382236184,"contig_n50_mbp",0.97775459601272
"OG0000022",0.0337977413855845,0.0188987825875672,1.78835547893009,0.076012539489171,0.0506266338719421,0.0290499664599408,"contig_n50_mbp",0.710006418742455
"OG0000024",0.0465522345731667,0.0187243649371568,2.48618496431824,0.014160611212779,0.0680693833492289,0.0468891420617114,"contig_n50_mbp",0.52493509484585
"OG0000027",-0.00243808600583571,0.0168485082917883,-0.144706342164665,0.885163443331109,0.245442573364285,0.228293540940746,"contig_n50_mbp",0.97775459601272
"OG0000029",0.00455595056950823,0.0186187461057027,0.244696959915727,0.807071056361689,0.0785532440119823,0.0576112722849819,"contig_n50_mbp",0.97775459601272
"OG0000030",0.00532759456389794,0.0190475855388034,0.279699206655072,0.780146092698256,0.0356176549982741,0.013699874430053,"contig_n50_mbp",0.97775459601272
"OG0000039",0.0056934386474715,0.0190964861991763,0.29814064158657,0.76606459882228,0.0306596020485937,0.0086291384587891,"contig_n50_mbp",0.97775459601272
"OG0000040",-0.0050541220696536,0.0193351208061522,-0.261395939561207,0.7941946016084,0.00628197905259199,-0.0163025214234855,"contig_n50_mbp",0.97775459601272
"OG0000042",-0.0122097431858727,0.0189844593848366,-0.643144107417933,0.52124628225871,0.0419992375790799,0.0202264929786045,"contig_n50_mbp",0.97775459601272
"OG0000045",0.00299326490800539,0.0119124841678467,0.251271260119244,0.801995138433654,0.622797937386599,0.614225163236294,"contig_n50_mbp",0.97775459601272
"OG0000046",-0.0148198568893013,0.0193151754660938,-0.767264937112083,0.444294218941333,0.00833108143627302,-0.0142068485310844,"contig_n50_mbp",0.97775459601272
"OG0000047",0.0125677650936929,0.0175440692231954,0.716354052974027,0.475038223837776,0.181855433476882,0.163261238783175,"contig_n50_mbp",0.97775459601272
"OG0000049",0.00831907345166796,0.0190735035439917,0.436158644502862,0.663434137040044,0.032991403833934,0.0110139357392507,"contig_n50_mbp",0.97775459601272
"OG0000054",-0.00367794471092363,0.0190293482706814,-0.193277492145659,0.847038735187515,0.0374634826091447,0.0155876526684435,"contig_n50_mbp",0.97775459601272
"OG0000060",0.00130254466365065,0.0177989957673247,0.0731807951795715,0.941773023987773,0.15790636345057,0.13876787171081,"contig_n50_mbp",0.98183789673447
"OG0000065",0.0155022712132844,0.0179852315948241,0.861944486594527,0.390281226060288,0.140192052514681,0.120650962799106,"contig_n50_mbp",0.97775459601272
"OG0000074",0.0269487786331633,0.019171030681662,1.40570317165791,0.162161703709144,0.0230770539740335,0.000874259746170614,"contig_n50_mbp",0.807716819240315
"OG0000075",0.00315303674418272,0.019357701474196,0.162882806534947,0.870859805873199,0.00395958141600651,-0.0186777008245389,"contig_n50_mbp",0.97775459601272
"OG0000077",0.0293043687954634,0.0187544117571789,1.56253201512685,0.120557027448148,0.0650760622379828,0.0438277909252097,"contig_n50_mbp",0.803346292057645
"OG0000083",0.0011435311788674,0.0169488361305927,0.067469599095558,0.946309952907511,0.236429489323279,0.219075614080626,"contig_n50_mbp",0.98183789673447
"OG0000087",0.00247709203409369,0.0179690218312102,0.137853471232989,0.890566288088019,0.141741212757405,0.122235331229164,"contig_n50_mbp",0.97775459601272
"OG0000090",0.00619117181973138,0.0155712740984417,0.397602134583898,0.691565725225094,0.355507771086319,0.34086022042919,"contig_n50_mbp",0.97775459601272
"OG0000093",0.0084417500306803,0.0184977379496829,0.45636661377966,0.648876376550301,0.0904917741174755,0.0698211326201453,"contig_n50_mbp",0.97775459601272
