"family_id","estimate","std.error","statistic","p.value","r.squared","adj.r.squared","q.value"
"OG0000164",3.13168577996985,6.21728866720982,0.503706028077232,0.615307576871529,0.0126403728301108,-0.0097996186964775,0.951706984466626
"OG0000170",-0.966619834691812,6.16653662263546,-0.156752468013187,0.875679434223947,0.0286943137408598,0.00661918450769761,0.988085448340281
"OG0000182",2.70052216857446,6.00850836072883,0.449449681425906,0.653844418730416,0.0778392344835142,0.0568810352672305,0.97744383899312
"OG0000184",0.41631736861005,5.89036463675662,0.070677690479835,0.943761244156614,0.113747116219111,0.0936050052240909,0.994432988809318
"OG0000185",-0.682782053066007,5.8355511243306,-0.117003867932753,0.90703482432227,0.130164641861747,0.110395656449514,0.988919912629141
"OG0000186",2.91729328303096,5.23706028469151,0.557047871218614,0.57843801884394,0.299434982167565,0.2835130499441,0.951706984466626
"OG0000192",-4.38192666439303,6.24007063790009,-0.702223887944262,0.483775978276949,0.00539116450181947,-0.0172135817595029,0.934037654064022
"OG0000196",1.36423706424036,5.40183234222478,0.252550797176072,0.801008201636082,0.254658157586302,0.237718570258718,0.988085448340281
"OG0000199",0.241856308974727,6.00373626540989,0.0402842993567464,0.967927337368158,0.0793034553063962,0.0583785338360872,0.995103475999685
"OG0000205",-2.41501741237769,6.13293840114336,-0.393778194792803,0.694380166556281,0.0392497494465331,0.0174145164794089,0.988085448340281
"OG0000206",-3.49829919276893,5.80407248824582,-0.602731823190277,0.547721212797369,0.13952361379286,0.119967332288152,0.940986481908518
"OG0000210",-12.4638376706016,6.13316410780065,-2.03220351706374,0.0441392209873184,0.0391790323763025,0.0173421922030368,0.4366468150694
"OG0000217",3.89026580118527,6.18664650594845,0.628816564425458,0.530555801194632,0.0223488738967222,0.000129530121647625,0.935924278511878
"OG0000220",-5.28945318957251,6.23951712491654,-0.84773438131132,0.398120435264802,0.00556760625037171,-0.0170331299712108,0.934037654064022
"OG0000224",-0.115194037234226,5.94831700574579,-0.019365820134158,0.984578518935728,0.0962225274007844,0.0756821302962568,0.995103475999685
"OG0000228",-1.1698242486044,5.63642301059077,-0.207547277130604,0.835902332431179,0.188515069070246,0.170072229730933,0.988085448340281
"OG0000242",1.18289643694022,6.14757633231952,0.19241671400181,0.847711515105484,0.034658091030806,0.012718502190597,0.988085448340281
"OG0000255",-11.0677056518853,5.80005993324416,-1.90820539430095,0.058536162295072,0.140712956395345,0.12118370540433,0.4366468150694
"OG0000261",12.0385062885887,5.79014043465229,2.07913891285637,0.0395402152668249,0.143649618405947,0.124187109733355,0.4366468150694
"OG0000264",16.2095450174827,6.07012511359832,2.67038071112735,0.00852920551533419,0.0588288932871881,0.037438640861897,0.371714995733313
"OG0000266",3.3225281574427,5.96569328820269,0.556939151399735,0.57851208629441,0.0909345676654996,0.0702739896578974,0.951706984466626
"OG0000269",-7.10749630634901,5.44393687388365,-1.30558022089602,0.193966276853435,0.24299375498862,0.225789067601998,0.895667807823216
"OG0000271",-15.9764087374369,6.07173901503287,-2.63127395592619,0.00951917111513775,0.0583283568738187,0.036926728620951,0.371714995733313
"OG0000276",0.921065992301608,5.75891802453626,0.15993733343266,0.873174921944622,0.152860184104874,0.133607006470894,0.988085448340281
"OG0000297",-11.9830065187114,5.91487875175114,-2.02590907128296,0.0447894350655085,0.106355073544852,0.086044961579962,0.4366468150694
"OG0000298",-5.635116735213,6.23012013509557,-0.90449567793552,0.36738046999905,0.00856066938330389,-0.0139720426761665,0.934037654064022
"OG0000299",-1.87908460590707,4.98014546471719,-0.377315204790665,0.706545323388064,0.366484336045728,0.35208625277404,0.988085448340281
"OG0000319",-7.5610599906866,6.15440322521197,-1.22856103410842,0.221422315712727,0.0325128732337726,0.0105245294436311,0.934037654064022
"OG0000325",-5.87011189419445,6.21084270298044,-0.945139359491025,0.346314570639431,0.0146866621023611,-0.00770682284985802,0.934037654064022
"OG0000329",-8.41375359656109,5.91653608681331,-1.42207424633369,0.157363320203953,0.105854208986866,0.0855327137365678,0.823534709067353
"OG0000338",1.90200888144949,6.10357390386817,0.311622159640614,0.755819334387177,0.0484278650240818,0.026801225592811,0.988085448340281
"OG0000343",-12.7358745780117,5.93662976279327,-2.1453038317854,0.0337591844770718,0.0997705192553826,0.0793107583293686,0.4366468150694
"OG0000348",-4.89480813667202,5.89423781490419,-0.830439539493128,0.407789791187662,0.11258123123118,0.0924126228500705,0.934037654064022
"OG0000361",-0.913901483129661,6.19397362792504,-0.147546879923642,0.88292551345744,0.0200317507206406,-0.00224025494479951,0.988085448340281
"OG0000367",-0.946155026015888,6.23496922339828,-0.151749750819171,0.879616001744954,0.00701673517437478,-0.0155510662989349,0.988085448340281
"OG0000372",9.1901439956849,5.91171139268976,1.55456573997322,0.122443899737887,0.107311893328775,0.0870235272680657,0.729315112695386
"OG0000375",0.0369195656831431,6.0045916869976,0.00614855557341045,0.995103475999685,0.0790410720925786,0.0581101873674099,0.995103475999685
"OG0000382",-3.99180635081755,6.23592818596324,-0.640130263174439,0.52319748329661,0.00671126229291592,-0.0158634817458814,0.935924278511878
"OG0000384",0.87454361594065,6.19143590529672,0.141250532076491,0.887887366217813,0.0208345885437588,-0.00141917080751952,0.988085448340281
"OG0000385",1.18873322941813,6.24579221325089,0.190325452533652,0.849346501359098,0.00356639723009681,-0.0190798210146736,0.988085448340281
"OG0000386",4.86756244684743,6.11933037171357,0.79544037519981,0.427785422986691,0.0435085279773203,0.0217700854313503,0.934037654064022
"OG0000388",5.39891448413521,6.15068109671317,0.877775062508168,0.381660667981845,0.0336827746246647,0.011721019502498,0.934037654064022
"OG0000402",-3.30383955282652,6.22552593599503,-0.530692440573451,0.596523648307956,0.010022339515538,-0.0124771527681997,0.951706984466626
"OG0000434",6.90906490445632,6.19475197896062,1.11530936636717,0.26674425552831,0.0197854444647068,-0.00249215907018607,0.934037654064022
"OG0000440",1.79945874814858,6.230782630801,0.288801400205041,0.773186407435579,0.00834980371554161,-0.0141877007454687,0.988085448340281
"OG0000442",-6.01971443760014,6.1263196055408,-0.982598823632342,0.32760249087818,0.041322354038218,0.0195342257209047,0.934037654064022
"OG0000445",-6.0817311576152,5.89077327446478,-1.03241643741038,0.303764945017549,0.113624146273542,0.0934792405070313,0.934037654064022
"OG0000448",-4.16863087463576,6.15965159085934,-0.676764069062254,0.499739891346355,0.030862058000579,0.00883619568241034,0.934037654064022
"OG0000452",0.0574527784896387,6.22932522096723,0.00922295376331597,0.9926551764025,0.00881365290078624,-0.0137133095332866,0.995103475999685
"OG0000473",5.69548004561612,5.21913604729645,1.09126874524883,0.277142545423012,0.304222249911091,0.288409119227252,0.934037654064022
"OG0000500",-3.96220176176447,6.12264237839001,-0.647139178951419,0.518665673589861,0.0424728710532862,0.0207108908499518,0.935924278511878
"OG0000501",-1.00969834693832,6.25181970582435,-0.161504712939444,0.871942837321388,0.00164225567227919,-0.0210476930624417,0.988085448340281
"OG0000503",5.00772940286684,5.76500519447454,0.868642652337329,0.38661921975623,0.151068385956859,0.131774485637696,0.934037654064022
"OG0000504",-2.10496792653758,5.54759701907892,-0.37943778527862,0.704972520165918,0.213890375834707,0.196024248012769,0.988085448340281
"OG0000510",-0.428531550387059,4.34644819234325,-0.098593502423879,0.921610593111506,0.517450004579989,0.506482959229534,0.989670860011084
"OG0000513",2.11880457232858,5.6617958974982,0.374228356282646,0.70883489789416,0.181192673782176,0.162583416368135,0.988085448340281
"OG0000534",-4.89320479253895,6.17470163172497,-0.792460119432844,0.429514371376906,0.0261204312813735,0.00398680471958657,0.934037654064022
"OG0000535",8.43305585038291,6.14949129638906,1.37134202553222,0.172595100027916,0.0340565912239459,0.012103331933581,0.874110667883315
"OG0000546",0.819210524417785,6.1576569757724,0.13303932447699,0.894364881650541,0.0314896078387991,0.00947800801695364,0.988085448340281
"OG0000589",1.63849378828004,5.21299533939127,0.314309467322748,0.753782233284969,0.305858556913639,0.290082615025312,0.988085448340281
"OG0000594",7.58704198696624,5.78683810806791,1.3110859238292,0.192104945496829,0.144626155062311,0.125185840404637,0.895667807823216
"OG0000598",-3.20706045666166,6.22196858054968,-0.515441441907496,0.607106759723123,0.011153391343661,-0.0113203952167102,0.951706984466626
"OG0000601",0.548661559063486,5.75213459506599,0.0953839918026452,0.924154481818629,0.154854700699554,0.13564685298818,0.989670860011084
"OG0000618",4.99074965951828,6.22450047691863,0.801791192405675,0.424114798031147,0.0103484478566592,-0.0121436328738713,0.934037654064022
"OG0000620",10.259878926307,4.62510238715087,2.21830309201591,0.0282433238431195,0.453593315613073,0.441174981877007,0.4366468150694
"OG0000639",7.80404773721347,6.13637409787588,1.27176857420001,0.205691471356893,0.0381730156349847,0.0163133114448708,0.922673171515204
"OG0000679",-3.22789356687298,6.00983546707203,-0.537101819934781,0.592101489551057,0.0774318320203508,0.056464373657177,0.951706984466626
"OG0000692",-5.87376488707403,6.06906265441975,-0.967820769290707,0.334903816611266,0.0591583324175722,0.0377755672452443,0.934037654064022
"OG0000725",-2.20563389666626,6.23748359586538,-0.353609570713469,0.724195642084771,0.00621569410446914,-0.016370312847702,0.988085448340281
"OG0000728",6.94297206240749,6.19045400314236,1.12156104526148,0.264085267634771,0.0211451363403471,-0.0011015651064632,0.934037654064022
"OG0000731",-6.85039131122636,5.9283094982217,-1.15553874393388,0.24995722306471,0.102292117867383,0.0818896660007324,0.934037654064022
"OG0000736",3.10018090869387,5.82411376887687,0.53230088417241,0.595412471843652,0.133570958282751,0.113879389152813,0.951706984466626
"OG0000739",-1.92102994206691,6.0485611432284,-0.317601144566022,0.751289353586462,0.065503990109466,0.0442654444301358,0.988085448340281
"OG0000761",-9.12260549430158,6.08815206336355,-1.4984194545991,0.136411977894014,0.0532304460507192,0.0317129561882357,0.738506225150352
"OG0000817",-4.13402127990634,5.34551404575426,-0.773362719566669,0.440690487460884,0.270118676171608,0.253530464266417,0.934037654064022
"OG0000822",-10.4522923599882,6.18079725877264,-1.69109128197869,0.093179158049048,0.0241966664790111,0.00201931798989774,0.609546992237522
"OG0000862",-4.91483600589689,5.24124645786512,-0.937722743131376,0.350099496749275,0.298314560241472,0.282367163883324,0.934037654064022
"OG0000887",-0.8394758722668,6.15558559432064,-0.136376281249558,0.891731596141033,0.0321410949364812,0.010144301639583,0.988085448340281
"OG0000893",-2.12666541069524,6.05906399365177,-0.35098909879866,0.726156085601206,0.0622558148966327,0.0409434470533744,0.988085448340281
"OG0000907",-3.39418855082455,6.13464646949265,-0.553281850503319,0.581006315178869,0.0387145229347895,0.016867125728762,0.951706984466626
"OG0000913",-2.74046178742712,6.21411689693888,-0.44100583121909,0.659930235243762,0.0136475253886879,-0.00876957630702369,0.97744383899312
"OG0000949",-5.27442587313678,5.85755930071505,-0.9004477124957,0.369521906830058,0.123591281977435,0.103672902022377,0.934037654064022
"OG0000962",-9.3961393178459,6.1681670924813,-1.52332762341982,0.130068937295992,0.0281806075562093,0.00609380318248676,0.729315112695386
"OG0001019",4.99884890302997,6.24132036849303,0.80092810621688,0.424612545350687,0.00499273389674646,-0.0176210676056001,0.934037654064022
"OG0001038",-4.53720027133446,5.423822604141,-0.836531834184692,0.404367616636412,0.248577397294706,0.231499610869585,0.934037654064022
"OG0001079",6.31663177726715,5.90312732487977,1.07004837091089,0.28655028027557,0.109902456805199,0.0896729671871355,0.934037654064022
"OG0001115",-1.83990951425275,6.20728538604605,-0.296411297342451,0.76738185451055,0.0158150333103243,-0.00655280684171378,0.988085448340281
"OG0001127",-2.02045347566272,5.98115971280637,-0.337802963418062,0.736048294684436,0.0862148420667088,0.0654469975682249,0.988085448340281
"OG0001135",14.7541537488841,6.09578514594338,2.42038611854663,0.0168646777943554,0.0508549138917192,0.0292834346619856,0.378250630530542
"OG0001136",-1.9437550824773,5.01214971645028,-0.387808663435918,0.698782294852179,0.358315762308132,0.343732029633317,0.988085448340281
"OG0001139",-15.27043449211,5.88777383440446,-2.59358374176657,0.0105701532708683,0.114526559000969,0.0944021626146274,0.371714995733313
"OG0001196",-10.4637690172246,5.49934385275281,-1.90273045246783,0.0592536833616795,0.227506112617337,0.20994943335864,0.4366468150694
"OG0001202",11.7524915249282,6.14983131690878,1.91102664761146,0.0581692801022262,0.0339497694905078,0.0119940824334739,0.4366468150694
"OG0001349",4.56436346446882,6.20457421982523,0.735644913374472,0.463251974301865,0.0166745737227069,-0.00567373141995886,0.934037654064022
"OG0001363",1.18873322941813,6.24579221325089,0.190325452533652,0.849346501359098,0.00356639723009681,-0.0190798210146736,0.988085448340281
"OG0001395",-11.9575509379407,6.11402836147729,-1.95575653742167,0.0526059940843444,0.045165287876328,0.0234644989644264,0.4366468150694
"OG0001398",-8.11868529987948,6.02523854149213,-1.34744628681023,0.18014485957277,0.0726967284793204,0.0516216541265777,0.883835717278903
"OG0001408",-6.34644753504568,6.13908891660158,-1.03377677392542,0.303130800323162,0.0373217756423821,0.0154427250888,0.934037654064022
"OG0001688",16.4075631786491,5.89314162830282,2.78417934160092,0.00615538666185822,0.112911277672521,0.092750170346896,0.371714995733313
"OG0001769",7.5896805270013,6.13504035568676,1.23710360274423,0.218244932842232,0.0385910767882395,0.0167408739879723,0.934037654064022
"OG0001820",3.84849585962721,5.60375360810128,0.686771069674348,0.493431727770284,0.197894740556932,0.17966507556959,0.934037654064022
"OG0001885",-2.45638907641875,6.2194945652197,-0.394949951424547,0.693517291863485,0.0119396168788596,-0.0105163009193481,0.988085448340281
"OG0001893",15.0763659612502,6.06694806918653,2.48500000153647,0.0142056686267508,0.0598138350613566,0.0384459676763875,0.371714995733313
"OG0001918",-3.99321627836184,6.1601492401979,-0.648233690882716,0.517959842642579,0.0307054548774095,0.00867603339735068,0.935924278511878
"OG0001927",-12.6373344737766,6.12364494505792,-2.06369483978256,0.0410059026537321,0.0421592602554389,0.0203901525339717,0.4366468150694
"OG0001929",-13.4369990357266,5.86998480110265,-2.28910286670633,0.0236612307398355,0.119869128616347,0.0998661542667189,0.412757025128242
"OG0002370",-5.44957266959065,6.1235134013779,-0.889942147977401,0.375116032274655,0.0422004110875363,0.020432238612253,0.934037654064022
"OG0002742",4.12523398946956,5.5998682058184,0.736666263892308,0.462632581649894,0.199006645683313,0.180802251267025,0.934037654064022
"OG0002829",1.69831342619163,6.25423322821129,0.271546225447904,0.786395178098612,0.000871272507049489,-0.0218361985723359,0.988085448340281
"OG0002883",-3.52940266772161,5.76584505499353,-0.612122357444371,0.541509774512131,0.150821018935815,0.131521496638902,0.940986481908518
"OG0002891",-0.097639988085671,5.77940266597574,-0.0168944774622632,0.986546307721438,0.146822863030894,0.127432473554323,0.995103475999685
"OG0002892",1.01369315379844,5.75658958387956,0.176092656776701,0.860491018114189,0.153545075266065,0.134307463340293,0.988085448340281
"OG0002893",-0.497576151148488,5.73592332053488,-0.0867473505733839,0.931003789797663,0.159611743707144,0.140512010609579,0.989670860011084
"OG0002919",4.23132170057436,6.21516201112035,0.680806339883587,0.497186543925288,0.013315720351062,-0.00910892236823213,0.934037654064022
"OG0003687",5.08180574765414,6.22154269065601,0.816807984824469,0.415509890094716,0.0112887585857815,-0.0111819514463598,0.934037654064022
"OG0003730",-3.71564253546907,6.22191665912459,-0.597186162887603,0.55140609130945,0.0111698948377652,-0.0113035166431947,0.940986481908518
"OG0003808",-0.496494095929755,5.88894997096907,-0.0843094436830567,0.93293813555185,0.11417276086314,0.0940403236100293,0.989670860011084
"OG0003820",-3.12527475021326,6.1959279615585,-0.504407857806523,0.614815748674339,0.0194132504926316,-0.00287281199617229,0.951706984466626
